age,type_employer,fnlwgt
43,Private,173544
26,Federal-gov,249017
50,Private,181617
32,Private,264890
32,Private,146088
37,Local-gov,138056
40,Self-emp-inc,25494
17,?,403851
66,Private,191210
50,Private,180939
24,Private,71236
25,Private,187017
46,Private,153030
48,Private,188610
48,Private,191419
44,Federal-gov,77779
17,Private,167153
35,Private,181035
28,Private,158765
45,Self-emp-not-inc,147008
39,Private,244806
19,Private,317179
25,?,230360
26,Private,282141
43,Federal-gov,169397
33,Private,61689
20,Private,280456
23,?,337173
79,Local-gov,190429
42,State-gov,153677
31,Private,403996
39,Private,147841
18,Private,102483
31,?,110316
43,Federal-gov,161111
51,Federal-gov,258264
31,Private,99543
56,Local-gov,130457
31,Private,327763
26,Private,381211
47,Private,116309
59,Private,301112
42,?,37499
48,Private,34407
28,Private,232161
63,Private,47981
62,Private,145752
32,Private,296257
67,Private,186677
20,Private,130445
42,Private,172903
57,Local-gov,267388
24,State-gov,125785
39,Self-emp-not-inc,28981
64,Private,147217
39,Private,294614
31,?,141391
29,Private,148324
55,Private,190143
30,Private,288834
67,Self-emp-inc,155264
25,Private,210963
30,Private,215720
36,Local-gov,176518
38,Private,97817
25,?,238963
46,Self-emp-not-inc,344627
21,Private,204772
33,Private,270929
39,Federal-gov,41707
72,Private,206014
17,Private,169959
17,Private,75568
21,Self-emp-not-inc,199132
25,?,322318
35,Private,162114
32,Private,153509
53,Private,103643
47,Private,220625
50,Private,298985
49,Private,175307
20,State-gov,133020
27,Private,105796
31,Self-emp-not-inc,155284
54,Local-gov,187505
65,Local-gov,114639
24,Private,219130
42,Self-emp-inc,421361
37,Private,201320
31,?,339034
59,Federal-gov,115196
19,?,208458
42,Private,529250
25,Private,127894
35,Private,111448
27,Private,212669
41,Private,89084
45,Private,96061
34,Local-gov,195892
24,Private,93219
34,?,326859
19,Private,201568
17,Private,186444
25,Private,256293
49,Private,179793
53,Private,209068
78,Private,188052
38,Private,125591
33,Local-gov,167851
41,Local-gov,49961
29,Private,101545
40,Private,287267
21,Private,396262
55,Local-gov,214896
31,Private,154238
51,Local-gov,102637
19,Local-gov,49872
79,Private,192918
18,Private,111557
35,Private,250865
23,Private,85397
25,Self-emp-not-inc,432766
34,Private,145080
57,Private,330929
78,Self-emp-not-inc,78867
22,Private,91114
34,Self-emp-inc,282280
46,Self-emp-not-inc,141021
38,Private,117978
53,Private,152216
29,Private,284045
41,Federal-gov,197734
30,Private,372300
55,?,200515
26,?,162898
24,Private,96871
49,Private,194527
38,Self-emp-inc,139625
59,Federal-gov,178096
52,Private,387662
46,Private,377936
55,Private,46477
48,Self-emp-inc,46495
39,Private,104338
50,Private,98952
17,Private,100116
49,Private,215165
18,Private,31893
41,Self-emp-inc,144510
27,Self-emp-not-inc,301385
18,Local-gov,513201
48,?,202981
19,State-gov,239023
23,Private,98352
30,Private,213167
56,Local-gov,91470
23,Private,326994
45,Local-gov,195916
45,State-gov,29072
28,Self-emp-not-inc,169271
40,Private,178548
33,Local-gov,388431
59,Private,38906
81,Private,38386
18,Private,270457
30,Private,138683
60,Private,166923
24,?,128377
40,Private,316108
54,Self-emp-inc,149887
31,Private,257396
18,?,111012
21,Private,226253
68,Private,142768
33,Private,244338
33,Private,72730
41,Private,144849
27,Private,101321
17,Private,58602
56,Private,85211
35,Local-gov,229016
53,Federal-gov,176343
40,Federal-gov,138464
23,Local-gov,282594
40,Local-gov,182303
21,?,109851
59,Local-gov,106850
20,Private,220270
60,State-gov,41686
30,Private,102601
24,Private,289772
36,Private,49633
39,Private,179988
51,Self-emp-inc,253970
28,Private,190753
45,Federal-gov,199554
67,Self-emp-not-inc,85570
49,Self-emp-inc,169414
21,Private,280844
29,Private,403223
32,Private,268166
36,Private,267246
37,Private,114877
46,Private,373235
44,Private,230611
54,Private,111659
36,Private,360839
39,Private,98733
57,Private,57696
19,Private,72006
41,Private,204194
50,Private,68324
38,Private,200340
25,State-gov,253239
40,Private,150061
35,Private,53361
32,Self-emp-inc,129317
30,Private,217267
32,Private,59313
52,Private,240994
60,Private,150542
27,Private,160969
57,Private,212484
32,Private,166014
21,Private,195523
45,Private,238301
27,Private,90095
26,Private,100645
42,Local-gov,192363
39,Private,27302
51,Self-emp-not-inc,105426
43,Self-emp-not-inc,98187
21,Private,46468
35,Private,175821
26,Private,316127
29,Private,276816
27,Private,121170
39,Private,115236
47,Local-gov,126885
47,Private,163818
19,Private,160639
41,Private,145545
34,Local-gov,153576
34,Self-emp-not-inc,151218
36,Local-gov,51466
27,Private,121297
40,Local-gov,152343
29,Private,169748
44,Local-gov,112355
33,Self-emp-inc,205095
41,Private,224337
30,Private,208135
38,Private,187046
47,Local-gov,158140
43,Local-gov,207135
38,Self-emp-inc,111204
49,Private,137185
30,Private,141381
23,?,221626
42,Private,444298
54,Private,30847
31,Local-gov,48791
44,Private,276172
56,Self-emp-inc,47254
49,Private,308379
60,Private,162272
37,Private,237045
25,Private,314910
51,Private,201519
20,Private,196783
27,Private,226779
19,Private,129911
44,Private,158131
43,Private,168604
35,Private,58824
35,Private,212909
52,Private,310936
48,Local-gov,171656
17,?,100893
56,Private,172901
29,Private,97505
49,Private,176963
70,Private,92045
19,Private,118086
17,?,39347
19,?,250421
27,Private,170307
27,Private,185196
17,?,307590
26,Private,279533
55,Federal-gov,122079
49,Self-emp-inc,118549
38,Private,228855
41,Private,200802
17,?,444545
39,Private,165741
38,Private,42229
18,Private,254904
28,Private,193974
41,Private,53569
56,Local-gov,147506
29,Private,247376
25,Private,146692
47,Private,320710
19,Local-gov,307424
76,Private,141123
30,Private,174706
44,Self-emp-inc,40582
34,Private,171390
45,Private,150153
75,Self-emp-inc,265760
41,Local-gov,337374
40,Private,142023
25,Private,76430
40,Federal-gov,194901
38,Private,154692
45,Private,197708
29,Private,92036
53,Private,219514
63,Self-emp-not-inc,121222
40,Private,157466
55,Private,403159
23,Self-emp-inc,314841
21,Private,160122
45,?,21592
45,Self-emp-inc,102878
46,Local-gov,22523
23,?,102941
43,Private,245347
29,Private,515558
45,?,312363
38,Private,220983
22,?,13492
17,Private,361290
23,Private,315341
60,?,169894
27,Private,75709
49,Private,194466
46,Private,188251
21,?,244680
36,Private,403165
30,Private,268996
44,Private,169861
58,Private,36887
37,Local-gov,48006
21,?,282907
43,Private,169063
53,Private,170896
44,Private,175664
49,?,217474
32,Self-emp-not-inc,216850
38,Private,198500
63,Federal-gov,401838
24,Private,257960
17,?,115629
66,Private,41257
41,Private,333666
30,Self-emp-not-inc,186331
43,Federal-gov,96784
51,Private,117667
31,Private,161795
25,Local-gov,263209
20,Private,101089
26,Private,222700
28,Private,152760
28,Private,215337
46,Self-emp-inc,51055
36,Private,179518
52,Private,189702
26,Private,173271
59,Local-gov,253762
27,Federal-gov,92673
39,Private,212140
31,Private,79790
47,Private,137807
63,Self-emp-inc,127859
20,?,287565
48,Private,35533
24,?,334314
37,?,236397
55,?,198540
20,Private,111608
59,Private,177383
29,Private,356829
35,Private,266258
29,Private,194160
69,State-gov,334516
48,?,46084
43,Private,186009
51,Private,230587
48,Private,118567
25,Private,400193
23,Private,197839
40,Private,135938
69,Private,86288
42,Private,46626
54,Local-gov,191088
26,Private,124431
44,Private,52215
56,Private,294252
60,Local-gov,172474
20,Private,254920
59,Private,642691
71,Self-emp-inc,271133
36,Self-emp-not-inc,281597
22,?,297211
66,Private,83044
52,Private,147377
24,Private,157638
39,Private,253687
31,Private,173592
34,Private,366803
30,Local-gov,184044
30,Private,52692
54,Federal-gov,185959
46,Private,176043
31,Private,279383
53,?,273042
60,Local-gov,183935
28,State-gov,85096
48,Self-emp-not-inc,192252
40,Private,215459
44,Local-gov,55460
39,Private,131571
56,Private,236784
25,Private,86817
33,Private,319870
32,Private,294583
49,Private,220790
34,Private,209754
26,Private,102055
58,Private,57697
49,Self-emp-not-inc,133231
31,Private,194078
50,Private,226772
39,Private,341898
45,Local-gov,80113
35,Private,56135
41,Self-emp-inc,131969
35,Private,95765
66,Federal-gov,90413
38,Private,24831
30,Private,288651
48,Self-emp-inc,218190
53,Private,114237
27,Private,215172
25,?,108356
50,Private,34921
42,Local-gov,117103
40,Private,113746
30,Private,265619
23,Self-emp-not-inc,294241
52,Self-emp-inc,223497
37,Private,190785
55,Private,382261
41,Private,160758
23,Private,188315
57,Self-emp-inc,334395
54,Private,88812
25,Private,304738
62,Self-emp-inc,102159
59,Self-emp-not-inc,194213
48,Private,139607
27,Self-emp-not-inc,17172
55,Private,349151
32,State-gov,27734
35,Private,350669
30,Federal-gov,210510
27,?,215468
21,Private,103573
52,Private,63881
51,Private,79223
71,Self-emp-not-inc,43085
54,Private,196256
38,Private,174242
62,Self-emp-not-inc,79597
18,?,182294
39,Private,135656
30,?,191112
31,Federal-gov,157507
35,Self-emp-not-inc,329607
43,Self-emp-inc,292797
35,Private,156756
26,Private,412351
39,Private,183272
44,Private,188306
24,Private,246087
23,Private,207545
31,Self-emp-inc,61573
63,Self-emp-not-inc,271263
54,Private,323491
23,Private,175059
48,Private,266704
31,Private,150792
17,?,127354
54,Private,143724
48,Private,193457
21,Private,143434
41,State-gov,195864
31,Self-emp-inc,31204
54,Private,185530
56,State-gov,121389
46,Private,224714
27,?,250733
53,Private,208498
50,Private,163137
28,Self-emp-inc,177026
40,Private,173216
17,?,272063
29,Private,107402
43,Self-emp-inc,142801
21,Private,270034
24,?,109932
37,Private,146632
41,Private,293488
25,Private,147403
58,Self-emp-not-inc,167740
39,Self-emp-not-inc,101522
47,Private,140062
48,Private,41534
18,Self-emp-not-inc,236054
31,Self-emp-not-inc,332191
33,?,188422
21,Private,111356
40,Private,73564
32,Private,225097
42,Local-gov,179263
22,?,244101
49,Self-emp-inc,179079
25,Private,404618
28,Private,41833
29,Private,204336
61,Private,188074
44,Private,219687
37,Federal-gov,83263
27,Private,113353
30,Private,179425
44,Local-gov,18122
49,Private,578622
31,Private,258505
61,Private,190445
59,Private,160030
17,Private,220063
17,?,86477
61,Private,122107
34,Self-emp-inc,39422
26,?,178260
17,Private,162963
28,Private,422046
42,Private,192095
68,Self-emp-not-inc,344022
30,Private,354760
23,Private,43647
39,Local-gov,23352
30,Private,236104
17,Private,113316
55,Self-emp-inc,160555
37,Private,199725
18,Private,327477
62,?,104725
45,Private,213768
43,Private,55034
33,?,44427
62,Self-emp-not-inc,49193
34,Self-emp-not-inc,33098
44,Private,93888
33,Private,281362
34,Private,106003
19,Private,188623
17,Local-gov,540675
53,Self-emp-not-inc,38927
17,Private,174298
31,Private,401158
49,Federal-gov,30808
20,Private,305254
29,Private,177646
28,Private,353521
55,Local-gov,239231
48,Federal-gov,178153
49,Local-gov,120936
41,Private,86412
23,Private,168694
33,Self-emp-not-inc,208245
32,Private,90679
28,Self-emp-not-inc,400363
39,Private,199638
24,Private,28955
35,Never-worked,600377
24,Private,300529
29,Private,142687
22,Private,520125
37,Local-gov,193107
19,Private,256240
27,Private,134057
49,?,304402
52,Private,306250
17,Self-emp-inc,155504
51,Private,182052
45,Federal-gov,107900
28,Private,338641
47,Private,349778
54,Private,228717
46,Private,152211
54,?,213999
49,Federal-gov,218478
17,Private,421652
43,Private,245800
25,Private,197375
41,Private,148959
49,Private,215609
17,Private,193907
52,State-gov,92663
33,Private,257723
26,Local-gov,298862
43,Private,202223
33,?,215020
19,?,27801
37,Private,196471
30,Self-emp-not-inc,377253
62,Private,256219
42,Private,190773
47,Private,52379
33,Local-gov,178037
28,Private,144132
47,Private,189557
20,Private,125878
66,Private,178750
53,Private,154285
35,Self-emp-not-inc,221378
32,Self-emp-not-inc,147415
59,Private,138151
45,Private,132304
52,Local-gov,306478
32,?,114952
55,Private,135658
44,Self-emp-not-inc,210703
29,Private,182711
50,Self-emp-not-inc,158865
22,Private,198338
43,Federal-gov,387988
25,Private,35998
37,Private,299615
27,State-gov,168397
34,Private,255147
40,Federal-gov,166014
36,Self-emp-not-inc,241632
32,Private,107157
43,Private,41055
32,Self-emp-not-inc,150469
28,Private,190823
33,Federal-gov,47075
17,Private,107646
31,Private,219544
51,Private,59343
46,Federal-gov,151108
75,Private,132939
59,Local-gov,116466
36,Private,361301
31,Private,142697
45,Self-emp-inc,30506
29,Federal-gov,214776
44,Private,240985
25,Private,50717
42,Local-gov,194378
31,Private,222229
18,Private,439954
22,Private,333492
37,Self-emp-not-inc,32600
32,Private,219650
18,Private,334997
58,Private,303620
52,Private,490285
26,Private,132645
56,Self-emp-inc,27853
19,Private,140919
19,Private,128233
64,Self-emp-not-inc,185328
35,Private,21928
58,Private,99697
42,Private,423704
38,Federal-gov,100209
25,Private,279837
17,?,397967
57,State-gov,139034
34,Self-emp-not-inc,209035
44,Private,52886
36,?,139766
26,Private,177391
55,Private,314134
46,Self-emp-inc,240464
25,Local-gov,72296
39,Federal-gov,196544
72,Self-emp-not-inc,32133
38,Federal-gov,110718
18,Private,79420
41,Private,117270
26,Private,94267
32,Private,266341
64,Federal-gov,139209
32,Private,297264
32,State-gov,206400
51,Private,393908
22,Private,63321
41,Private,146726
43,?,266806
44,Federal-gov,55838
34,Private,113744
31,Private,206760
20,Self-emp-not-inc,37679
66,Private,164528
36,State-gov,252168
20,Self-emp-inc,32720
50,Private,39954
17,Private,110512
44,Self-emp-inc,138709
34,Private,45200
45,Self-emp-inc,145160
54,Self-emp-inc,57806
36,Private,37499
33,Self-emp-inc,43817
49,Local-gov,31782
24,Private,182829
32,Self-emp-not-inc,174616
17,Private,78095
28,Self-emp-not-inc,39043
26,Private,192587
37,Private,208877
39,Private,166893
26,Private,178493
31,Private,82902
43,Self-emp-inc,184608
24,Private,107869
25,Self-emp-inc,198665
42,Local-gov,72276
34,Local-gov,326570
24,Private,214770
31,State-gov,129350
38,Private,44205
35,Private,429526
52,Private,53277
27,Private,174657
27,Private,442516
56,Local-gov,111009
42,Private,148807
52,Federal-gov,33174
32,Self-emp-inc,218502
21,Private,33602
62,Self-emp-inc,35005
58,Private,244907
34,Private,162495
30,Private,410868
44,Private,206415
24,Self-emp-inc,215303
35,Self-emp-not-inc,302026
30,Private,189541
28,Self-emp-inc,204926
28,Local-gov,257382
54,?,26797
47,Private,209328
50,Self-emp-inc,253210
39,Private,277459
50,Private,178324
32,Private,183370
24,?,114602
39,Private,287137
29,Private,338339
36,Private,77032
35,Local-gov,162558
19,Self-emp-not-inc,194910
17,Local-gov,47376
53,Local-gov,31793
42,Private,52776
43,Private,39126
29,Private,67088
21,Private,61462
69,Private,369220
34,Private,30323
54,Self-emp-inc,209045
38,Local-gov,447108
25,?,331439
26,Private,165057
30,Private,89222
27,Private,39730
24,Local-gov,84360
40,Private,338550
23,Private,274636
25,Local-gov,262013
41,Private,242572
23,?,266795
27,Private,142236
44,State-gov,230743
33,?,411767
45,Private,409071
23,?,269785
64,?,51727
66,Self-emp-not-inc,262452
65,Federal-gov,97018
61,Private,110699
26,?,215543
23,Local-gov,324925
42,Private,253257
66,Local-gov,39319
57,Private,193061
26,Private,168125
28,Private,312850
28,Private,292859
27,Local-gov,236265
29,Local-gov,202667
42,Private,172772
20,Private,187761
23,Private,188442
25,Private,147424
77,Private,138626
19,Local-gov,387947
34,Private,366309
46,Self-emp-inc,231525
39,Local-gov,35644
17,?,295804
17,Private,202991
76,Private,158719
55,Private,56536
35,Private,35654
18,Private,673943
35,Private,135752
41,Private,338176
22,Local-gov,58110
38,Private,30718
33,Self-emp-inc,31096
34,Private,26259
35,Private,315373
18,?,408333
28,Private,578317
35,Private,208069
27,Private,177269
40,Private,177749
26,Private,199987
27,Private,406494
71,Private,156468
28,Private,176637
17,?,266431
34,Private,192550
33,?,254154
52,Private,183382
45,Self-emp-not-inc,376235
57,Private,323300
33,Private,131139
33,Self-emp-inc,124919
25,Private,130551
46,Private,202838
22,Private,166014
44,Private,173083
51,Self-emp-inc,327024
34,Private,175700
18,?,139512
30,Private,29304
54,Private,130560
28,Federal-gov,332591
49,Private,173086
42,Private,131549
32,Private,35396
41,Self-emp-inc,39142
43,Private,37023
25,Private,302325
34,Self-emp-inc,253639
19,Private,237232
43,Private,28730
56,Private,110791
44,Private,182985
42,Private,178575
44,Self-emp-not-inc,335791
23,Private,125196
50,Private,77354
28,Private,37973
27,Private,110333
70,Self-emp-inc,76631
28,?,177991
31,Private,78525
32,Self-emp-inc,28211
29,Private,447652
46,Private,422220
48,Self-emp-inc,202289
48,Private,137695
44,Private,94254
34,Private,47306
53,Self-emp-inc,116526
23,Self-emp-inc,347688
40,Self-emp-not-inc,86250
44,Private,81534
29,Private,354672
51,Self-emp-inc,114054
44,Private,290676
17,Private,300910
60,?,202816
47,?,251871
23,Private,181690
25,?,259801
50,Self-emp-not-inc,55309
24,Private,166712
36,Private,145311
28,Private,302729
41,Private,141270
41,Federal-gov,228374
60,Federal-gov,141194
17,?,164573
47,Local-gov,384611
28,Local-gov,182203
41,Private,115387
18,Self-emp-inc,128143
25,Private,467712
17,Private,146488
42,Private,266965
67,Private,195182
41,Local-gov,36112
44,Local-gov,311662
29,State-gov,320446
39,Private,114212
44,Local-gov,44345
26,Private,228433
22,Private,188978
44,Local-gov,150515
39,Self-emp-not-inc,296439
30,Private,65480
65,Self-emp-inc,50224
43,Private,196315
34,Private,174959
50,Private,212757
54,Private,232528
41,State-gov,16432
47,Self-emp-not-inc,169522
36,Private,375167
40,?,203312
30,Private,44870
29,Private,156497
27,Private,150944
25,Private,606620
28,Self-emp-not-inc,98601
41,Federal-gov,60341
52,Private,149099
20,Self-emp-inc,190910
59,Local-gov,176993
24,Private,149466
69,Private,114236
30,Private,362374
28,Private,267922
27,Self-emp-inc,39565
48,Private,364312
48,Private,241517
40,Private,187827
45,Private,89803
23,?,249075
33,Private,91828
29,Private,156929
41,Self-emp-not-inc,29150
44,Private,324722
23,Self-emp-inc,37214
71,Federal-gov,31562
48,Self-emp-inc,332865
35,Private,321017
20,?,72960
31,Local-gov,231215
51,Private,86202
27,Private,207691
27,Private,164812
38,Private,224933
26,Private,104069
37,Private,305410
32,Private,287853
18,Private,134686
47,Private,226946
19,Private,111757
27,Private,269428
45,Private,237200
31,Private,212612
52,Private,237787
21,Private,172046
38,State-gov,182116
43,Private,67472
53,Private,348233
35,Local-gov,131758
47,Private,260088
45,Private,121477
31,Private,133175
26,Self-emp-inc,177649
49,Private,98238
38,Private,200149
39,Private,174628
47,Private,119160
35,Private,36153
49,Private,208201
30,Self-emp-inc,153789
31,Private,100515
43,Private,290666
18,Private,187553
32,Self-emp-not-inc,137856
18,Private,237284
47,Federal-gov,61441
26,Private,278595
52,Federal-gov,48647
73,Self-emp-inc,174567
26,Private,135184
26,Private,27981
17,Private,303032
76,Self-emp-inc,86101
39,Local-gov,90362
18,Local-gov,313047
54,Private,186246
50,Local-gov,43148
67,Private,151272
22,Local-gov,141279
25,Self-emp-inc,400803
53,Private,166982
52,Private,155110
38,Private,174925
34,Private,112528
25,?,210207
28,Private,152842
60,Private,45994
33,Private,162434
32,Private,206216
22,Local-gov,330239
55,Private,190639
42,Private,210896
30,Private,117286
48,Private,80820
42,Self-emp-not-inc,200430
64,?,100476
33,Private,166206
36,Private,182368
36,Private,28372
67,Self-emp-not-inc,192606
48,Private,168461
28,Private,439825
33,Private,153933
36,Private,99007
33,Private,121999
32,Private,321150
47,Private,165876
51,Private,205733
34,Private,189540
25,Private,158423
62,Private,438539
51,?,133818
77,Self-emp-not-inc,94055
33,Private,369491
51,Private,175239
27,?,393808
34,Self-emp-inc,317716
51,Self-emp-inc,39561
41,Private,317139
51,Private,75220
44,Private,159515
40,Private,44307
56,Private,91321
35,Private,212124
34,Private,131273
46,Private,99106
30,Private,371218
26,Private,101359
30,Self-emp-inc,23250
70,Private,194957
29,Private,131428
53,Federal-gov,201751
33,Self-emp-not-inc,42914
40,Private,97874
26,Private,206166
32,Private,194610
57,Private,254257
26,State-gov,326571
29,Private,196225
34,Private,166557
62,Private,194224
34,Private,492944
62,Local-gov,158505
65,Federal-gov,302953
30,Private,89653
36,Private,338344
39,Self-emp-not-inc,99816
39,Private,288107
41,Private,141784
51,Federal-gov,139313
38,Self-emp-inc,223151
31,Private,104180
49,State-gov,174950
39,Private,302470
19,Self-emp-not-inc,58370
42,Self-emp-not-inc,180274
17,?,341673
26,Local-gov,356197
43,Federal-gov,154559
39,Private,65102
27,Self-emp-inc,224523
25,Private,267940
47,Private,195293
25,Private,158443
54,Private,360464
67,Self-emp-not-inc,24880
43,Private,237868
43,Federal-gov,184558
63,Federal-gov,187897
20,Private,326493
41,Private,390269
18,Private,301903
35,Private,263283
28,Private,193524
51,State-gov,120143
53,?,265052
42,Private,188990
26,Local-gov,58556
30,Self-emp-not-inc,221730
51,Private,159809
54,Federal-gov,125494
40,Local-gov,106561
18,Private,174107
51,Self-emp-inc,194848
29,Private,360066
20,Private,263493
22,?,294928
33,Private,65743
39,Local-gov,173688
42,Private,196083
28,?,88983
36,State-gov,200327
38,Private,86412
31,Self-emp-inc,185897
33,Private,426698
39,Private,197627
45,Private,167585
31,Self-emp-inc,45535
26,Private,186116
56,Federal-gov,200659
21,?,144937
36,Private,161786
40,Self-emp-not-inc,198316
25,Private,375728
24,Private,77809
56,Private,205197
37,Private,164876
28,Private,217872
37,Private,194279
45,Private,204212
45,Private,272903
22,?,179270
56,Private,204765
38,Self-emp-not-inc,304911
29,Local-gov,32414
28,Private,211179
32,Private,153893
33,Private,33532
41,Federal-gov,186221
28,Private,138248
27,Private,49235
48,Private,116943
31,Private,204893
80,Local-gov,37637
50,Private,112850
42,Private,198403
56,Self-emp-not-inc,139941
31,Private,103144
50,Private,164989
35,Private,132176
29,Private,96365
42,Private,233877
24,Local-gov,102984
55,Private,144451
46,Private,117556
29,Private,78614
48,Private,276786
44,Private,339140
48,Private,292921
42,Federal-gov,154776
35,Private,103878
34,Private,94275
28,Private,253167
26,Federal-gov,67287
26,Private,154337
17,Private,204707
42,Private,231989
36,Private,359423
56,?,115403
25,Private,96109
43,Private,153368
53,Private,188224
52,?,103027
45,Private,121525
51,Private,304340
79,Local-gov,115098
46,Self-emp-inc,358687
39,Private,143737
29,Private,115449
47,Self-emp-inc,347506
39,Private,406025
30,?,190966
55,Self-emp-not-inc,168914
27,Private,129568
37,Private,34280
48,Private,222982
63,Private,32206
37,Private,245927
46,Private,257146
27,Self-emp-inc,172224
40,Private,295662
26,Private,107270
26,Private,150026
61,Private,267745
37,Private,102650
29,?,289630
30,Private,59053
32,Private,151923
70,Self-emp-not-inc,37832
28,Private,154007
56,Local-gov,283326
29,Private,191616
28,Private,278070
36,Self-emp-inc,132637
19,?,166570
23,Private,148011
40,?,312048
53,Private,300321
46,Self-emp-inc,176456
18,State-gov,205987
39,Private,186149
31,Private,229020
23,Private,145277
37,Private,265602
23,Private,37836
33,?,192791
23,?,187024
72,Private,382199
19,Private,218498
21,?,247683
47,Private,318700
47,Private,403163
24,Private,184216
37,Private,347139
23,?,125386
44,Private,102809
19,Private,262338
46,Private,276832
69,Private,102715
46,State-gov,100037
32,Private,61827
18,?,319920
34,Local-gov,75347
51,Private,162249
24,Private,110020
29,Private,29914
79,Private,242539
43,Private,184253
17,Private,231208
51,Local-gov,30879
31,Self-emp-inc,105157
27,Self-emp-inc,205178
34,Local-gov,169820
24,Private,416237
38,Local-gov,152017
56,Self-emp-not-inc,49598
35,Local-gov,200153
35,Private,362268
23,?,215052
39,Private,123269
39,Federal-gov,188689
55,Private,174092
35,Private,206654
41,Federal-gov,131759
71,Self-emp-inc,233904
45,Private,400113
17,Private,185754
43,Private,185551
43,Private,55433
32,Private,216558
38,Private,122976
69,Self-emp-not-inc,384015
29,Local-gov,200405
53,?,39325
45,Private,173229
27,Private,100069
43,Federal-gov,121476
41,Private,156177
38,Local-gov,257428
24,Private,311927
18,Private,125774
49,Private,132059
45,Private,504095
31,Private,188303
17,?,374726
49,Private,161732
39,Federal-gov,112342
63,Self-emp-not-inc,238558
17,Private,194332
31,Private,162184
21,Private,197516
31,Private,150579
29,Private,173720
57,Private,133973
38,Private,202776
19,?,250352
49,Local-gov,330326
20,?,172154
18,?,180458
37,Federal-gov,135182
29,Private,296529
26,Self-emp-not-inc,108890
44,Local-gov,168734
18,Private,333292
33,Private,37189
32,Private,88844
25,Federal-gov,279532
28,Self-emp-inc,149114
30,Private,43936
28,Private,188708
38,Private,181642
57,?,181787
45,Private,190262
26,Private,243972
31,Local-gov,48811
27,Private,730347
27,Private,235616
22,Private,201778
48,?,128349
32,Private,182227
44,Private,303387
49,Local-gov,129131
52,Private,39158
30,Private,77689
30,Private,223433
19,Private,212691
31,Private,279811
46,Local-gov,239642
49,Federal-gov,161679
71,Private,291840
23,Private,550053
73,Private,294181
40,Private,248717
54,Self-emp-not-inc,65696
60,Local-gov,177496
31,Private,128744
73,Private,74197
59,Private,83334
18,Private,161515
31,Private,35612
33,Local-gov,205259
36,Private,309850
66,Private,172178
45,Private,268473
30,Private,305961
58,Private,191557
33,Self-emp-inc,82292
31,Private,210157
23,Private,178565
23,Self-emp-not-inc,34262
37,Private,319618
30,Private,169405
18,?,169836
47,Local-gov,328645
72,Private,186527
54,Federal-gov,192023
48,Private,163190
37,Private,181365
50,Private,506282
46,Private,85872
32,Private,274255
53,?,256025
36,Private,229488
49,Private,173969
28,Private,165046
46,Private,190857
42,Private,110369
28,Private,171560
17,Private,31306
39,Private,192399
44,State-gov,84104
23,Private,363543
72,Private,294715
42,Local-gov,318803
22,Private,350119
39,Self-emp-inc,41259
19,Private,113207
25,Private,208224
64,Private,23722
43,Private,89070
33,Private,51673
28,Private,122156
29,Private,144248
23,Private,262265
42,Private,314309
49,Self-emp-not-inc,49783
36,Private,94454
35,Private,150752
48,Private,198301
23,Private,106274
32,Private,108371
24,Self-emp-inc,248003
25,?,165610
28,Private,364222
41,Private,196907
22,Private,239956
25,Private,263611
28,Private,262188
27,Local-gov,108953
18,Private,361905
32,Private,128380
35,Private,162006
28,Private,198826
25,Local-gov,73510
17,Private,264815
29,Local-gov,103191
28,?,195921
40,Private,249590
22,Private,227821
51,Private,154477
17,Private,344236
23,Private,500721
44,Self-emp-inc,190703
30,Private,316163
18,Private,152296
62,Private,361967
39,Private,276836
33,Self-emp-inc,180952
25,Private,88810
52,Private,100045
20,Private,41920
44,Private,107714
26,?,214148
43,Private,290775
48,Private,97482
55,Private,168388
54,Local-gov,288908
40,Federal-gov,182642
55,?,151129
73,Local-gov,316909
42,Private,181963
43,Self-emp-inc,36995
51,Self-emp-not-inc,121908
17,?,25220
19,Local-gov,286625
37,Private,152761
41,Private,196336
19,Private,153903
26,Private,334805
48,Private,163611
64,Federal-gov,142341
27,Self-emp-not-inc,31198
37,Local-gov,228770
53,Private,31080
26,State-gov,203451
36,Private,360322
25,Private,278655
31,Self-emp-inc,31432
66,Local-gov,123710
30,Private,223821
22,Private,301867
25,Private,183371
28,Private,204445
36,Private,315405
17,Private,223806
20,Private,173000
61,Federal-gov,54667
73,Private,94295
29,Private,135521
29,?,288477
61,Private,209024
36,Local-gov,308004
74,Self-emp-not-inc,133470
37,Private,134097
28,?,355578
42,Private,185786
36,Self-emp-inc,41210
24,Private,280085
27,Private,104417
43,Private,155223
34,Private,188005
27,Private,207586
26,?,111408
53,Private,228020
44,Private,288865
55,?,433964
23,Private,82412
63,Self-emp-inc,336346
50,Private,355481
23,State-gov,185745
40,Private,178392
41,Local-gov,389870
44,Private,136238
23,Private,191689
41,Federal-gov,27753
42,Local-gov,246787
57,?,132852
18,Private,137869
46,Self-emp-inc,152461
63,Private,337824
21,?,311461
25,Private,173667
34,Self-emp-inc,48549
32,?,185293
38,Local-gov,264977
27,?,173235
26,Private,235584
39,Self-emp-inc,180503
58,Private,124532
27,Private,26282
36,Self-emp-not-inc,287107
40,Private,180291
43,Private,42263
32,Private,272135
26,Private,123553
23,Private,37104
