age,type_employer,fnlwgt
24,Private,39615
33,Self-emp-not-inc,173495
52,Self-emp-not-inc,102346
19,Self-emp-not-inc,137578
52,Local-gov,153064
33,Private,83446
25,Self-emp-inc,86745
44,Private,225879
24,Private,210781
27,Private,178564
25,Private,264012
22,Private,218886
47,Private,176893
22,Private,52262
39,Private,365739
38,Private,141550
42,State-gov,184105
32,State-gov,110171
45,Local-gov,238386
21,Private,148294
36,Private,168055
29,Private,233421
38,Private,52963
39,Self-emp-not-inc,195253
40,Private,201734
24,Private,230248
22,Private,198270
60,Self-emp-inc,171315
40,Private,103759
41,Private,386236
45,Self-emp-not-inc,315984
44,Private,19914
30,Private,398662
62,?,73091
45,Private,253116
50,Private,135102
33,Private,281384
39,Private,257250
55,Private,145214
36,Private,186531
57,Local-gov,170066
50,Private,234373
35,?,98389
38,Private,156728
24,Private,361278
52,Private,186272
29,State-gov,106972
58,Federal-gov,319733
74,Self-emp-not-inc,45319
42,State-gov,211915
63,Private,199888
21,Private,45607
62,Private,499971
34,Self-emp-not-inc,49707
55,?,216941
18,Private,36251
30,?,197827
70,Private,50468
36,Private,226918
46,Self-emp-not-inc,103538
38,Private,237713
34,?,164309
34,Private,174789
46,Private,204379
45,Federal-gov,352094
32,Private,127875
50,Private,180522
42,Private,210525
26,Private,383885
17,Private,152619
46,State-gov,136878
30,Self-emp-not-inc,113838
37,Self-emp-inc,163998
29,Private,337693
33,Private,181091
41,Private,113823
49,Self-emp-inc,201498
41,Private,23646
37,Private,291251
51,Private,91137
56,Private,212864
55,Private,408537
52,Private,83984
23,Private,223367
26,Private,63577
50,?,260579
42,Private,142424
32,Private,281384
27,State-gov,23740
19,Private,42069
58,Self-emp-not-inc,165315
59,Private,200316
31,Private,129761
43,Private,110970
31,Private,154227
36,Private,297449
45,Private,216626
45,Local-gov,195418
48,Private,325372
18,Private,120243
26,Private,464552
32,Private,116365
56,Private,193130
38,Private,368140
31,Private,163594
36,Private,312206
53,Federal-gov,117847
59,Private,229939
31,Private,217962
54,Private,231482
61,Private,189932
51,Self-emp-not-inc,313702
38,Private,20308
39,Private,30916
34,Private,269243
35,Self-emp-not-inc,135020
68,Private,148874
24,Private,150683
30,Private,176064
44,State-gov,691903
45,Private,197240
19,Private,277695
23,Private,149224
59,Private,91384
51,Self-emp-not-inc,246820
34,State-gov,366198
63,Private,253556
31,State-gov,263000
44,Private,261497
38,Private,247111
24,Private,192201
36,Self-emp-inc,77146
30,Private,101562
64,Private,250117
44,?,191982
69,Private,104827
18,State-gov,352317
45,Private,302677
36,Private,104457
38,Private,298841
34,Private,161153
48,Self-emp-not-inc,397466
21,?,207988
22,Private,213902
40,Self-emp-not-inc,814850
27,Private,98769
45,Private,337825
18,?,98549
49,Private,159816
38,State-gov,364958
57,Self-emp-not-inc,110417
20,Private,155066
47,Private,503454
51,Private,163606
34,Private,71865
36,Local-gov,331902
25,Private,479765
48,Private,245948
19,Private,109005
75,Self-emp-inc,81534
22,Private,51262
40,Self-emp-inc,50644
24,Private,94395
23,Private,462294
55,Private,141807
76,Self-emp-inc,120796
41,Private,320744
64,Private,60940
32,Private,45796
43,Private,221172
26,State-gov,158963
52,Private,216558
53,Local-gov,202420
30,Private,341346
46,Self-emp-inc,123075
44,Private,235182
77,?,147284
38,Private,203138
55,Local-gov,88856
32,Private,197457
28,Private,362491
23,Private,42251
45,Private,140644
44,Private,111275
52,Private,112959
46,Private,188386
42,Private,163985
22,Private,225531
34,Private,244147
44,Private,323627
24,Private,52028
18,Private,50119
28,Private,209109
21,Private,349365
23,Private,398904
63,Federal-gov,160473
53,Private,177705
41,Private,46221
34,Private,169564
40,Self-emp-inc,218558
32,Private,180799
34,Local-gov,182926
37,Private,130277
67,Federal-gov,231604
17,Private,244589
29,Private,174645
48,Self-emp-not-inc,179337
32,Private,256609
27,Local-gov,106179
46,Local-gov,124071
23,Private,263899
37,Private,212465
48,Private,115784
28,Local-gov,104329
47,Private,431515
51,Private,348099
45,Private,25649
35,?,296738
28,Private,110408
42,Private,255847
59,Private,61885
52,Private,24185
35,Private,187625
20,Private,33551
34,Private,160261
19,Private,197714
47,Local-gov,204698
42,Private,89073
19,Private,84250
27,Private,410351
46,Private,167515
31,State-gov,440129
57,Private,133902
43,Self-emp-not-inc,52131
55,Federal-gov,169133
22,Private,167787
34,Private,100950
35,Private,248694
41,State-gov,253250
43,Private,178780
27,Private,157612
41,Private,225193
53,Private,470368
25,Private,290441
50,Self-emp-inc,195322
21,Private,123868
54,State-gov,197184
48,Private,194526
53,Private,227475
34,Private,143776
46,Local-gov,65535
22,Private,83315
26,Private,189238
50,Local-gov,166423
61,Self-emp-not-inc,140141
38,Private,237608
26,Private,105787
51,Private,279452
38,Private,290306
51,Self-emp-not-inc,135102
17,Private,507492
48,Private,85384
22,Private,203182
59,Private,47534
55,Private,37438
38,Private,197113
36,Private,34364
70,Self-emp-inc,207938
37,Private,196338
36,Private,68089
18,Private,54639
50,Private,341797
23,Private,42251
45,Private,122206
41,Private,112507
54,Private,447555
17,?,161981
24,Private,236696
39,Federal-gov,116608
34,Private,158040
27,Private,211032
42,Private,236323
41,State-gov,342834
65,Private,88145
49,Self-emp-not-inc,43479
32,?,143162
43,Private,55294
25,Private,222254
20,Private,247564
49,Private,43206
52,Local-gov,186117
60,Private,146674
23,Private,107882
34,Private,355571
28,Private,182344
20,Private,197752
30,Private,110083
41,Private,63596
45,Self-emp-inc,270535
21,Private,231866
52,Local-gov,143533
18,Private,65098
42,Private,86912
35,Private,97554
58,Self-emp-not-inc,301568
49,Private,250733
52,Self-emp-not-inc,149508
57,Private,194161
45,Self-emp-not-inc,176814
24,Self-emp-not-inc,191954
68,Private,124686
30,Private,279923
33,State-gov,137616
50,Private,306790
39,Private,224566
50,Self-emp-not-inc,132716
33,Private,91666
42,Private,175943
26,Private,177720
50,Private,69477
52,Private,168553
34,Private,69727
39,Self-emp-inc,131288
22,Private,112693
51,Private,143822
20,?,187332
25,Self-emp-not-inc,37741
23,Local-gov,496382
19,Private,246226
60,Private,367695
67,Self-emp-not-inc,127543
56,Local-gov,52953
84,Private,132806
28,Private,125791
44,Private,119281
27,State-gov,38353
30,Private,101135
40,Private,181015
51,Private,22211
38,Private,191455
59,Private,180645
49,Private,281647
40,State-gov,31627
17,Local-gov,195262
44,State-gov,180609
36,Self-emp-not-inc,202950
52,Private,191968
26,?,130832
26,Private,53209
43,Private,34007
33,Private,513977
39,Private,176634
31,Self-emp-not-inc,113364
46,Self-emp-not-inc,27847
31,Private,176360
27,Private,211032
49,Private,387074
39,Private,179668
33,Private,358655
34,Private,30433
45,Private,88061
42,Federal-gov,122861
72,Private,298070
76,Private,82628
31,Local-gov,178449
57,Local-gov,258641
71,?,144461
32,Local-gov,223267
57,Private,136107
51,Private,201127
29,Private,131913
18,Private,173585
40,Private,439919
22,Private,95552
51,Private,221672
31,Private,329874
17,Private,130125
39,Private,117381
57,Self-emp-inc,159028
50,Private,99185
31,Local-gov,206609
30,Local-gov,364310
19,Private,382688
25,Self-emp-not-inc,282631
18,Private,226956
29,?,78529
27,Private,302406
34,Private,209808
61,Private,149653
44,Self-emp-inc,95150
39,Self-emp-not-inc,202027
23,Local-gov,258120
20,Private,320047
37,Private,143058
43,Private,103759
24,Private,385540
58,Private,190997
42,Private,245317
62,Private,134768
55,Private,116219
40,Private,201908
32,Private,164197
38,State-gov,169926
43,Private,211518
34,Private,46746
61,Private,202060
58,Self-emp-not-inc,159021
23,Private,433669
62,?,121319
52,Private,416164
49,Private,24712
78,?,135839
21,Private,36011
20,Private,258430
26,Private,259505
30,Local-gov,319280
43,Self-emp-not-inc,64112
38,Private,191137
43,Private,48882
21,Private,105577
29,Private,119170
34,Private,133122
68,?,38317
42,Local-gov,180318
46,Private,100067
44,Private,54611
53,Private,247651
34,Private,230246
21,Private,440969
59,Private,170988
48,Private,99096
46,Private,108699
49,Self-emp-not-inc,163229
39,Private,121468
46,Private,34186
36,Private,214807
24,Private,196332
51,Private,104651
46,Private,149949
24,Private,196678
19,?,194404
22,Private,215477
38,Private,149347
23,Private,131275
24,State-gov,273905
41,Private,323790
61,Private,227468
29,Private,190350
52,Private,194580
21,State-gov,164922
77,Private,171193
65,?,178931
19,Private,55284
52,Private,175714
46,Private,95636
19,Private,382738
64,Private,342494
64,Private,75577
34,Private,158800
39,Federal-gov,184964
40,Private,199689
37,Private,226500
56,Private,225267
18,Private,54440
48,Private,187505
36,Local-gov,404661
37,Private,342768
50,Private,191598
41,Local-gov,170924
35,Private,226789
44,Self-emp-not-inc,360879
45,Self-emp-inc,121836
35,State-gov,52738
29,Federal-gov,116394
53,Self-emp-not-inc,175456
31,Private,181751
44,Local-gov,208528
36,Private,202662
26,Private,267431
33,Self-emp-not-inc,99761
68,Private,50351
17,Private,413557
41,Private,34037
50,Local-gov,50048
26,Private,266062
24,Private,172987
58,Private,110844
46,Local-gov,85341
48,Private,218676
35,Private,166606
47,Federal-gov,192894
19,Private,203319
34,Self-emp-inc,152109
50,Self-emp-not-inc,371305
47,Private,202856
31,Private,119033
64,Self-emp-inc,182158
18,State-gov,272918
54,Private,155433
35,Private,267891
36,Self-emp-not-inc,84848
36,Private,370156
26,Private,102476
25,Private,224203
54,Private,24108
21,Private,224640
25,Private,180783
38,State-gov,200289
54,Private,43269
58,Private,115605
32,Private,257863
38,Private,31033
39,Self-emp-inc,126675
63,Private,118798
33,Private,152744
45,Private,180695
44,Private,183342
25,Private,231714
64,?,208862
45,Private,370261
27,Private,50818
41,Local-gov,173051
41,Private,317539
49,Self-emp-not-inc,182752
40,Self-emp-inc,49249
28,Private,264735
30,Self-emp-inc,124420
50,Self-emp-not-inc,124793
46,Local-gov,125457
39,Private,291665
67,Private,23580
19,Private,301747
21,?,80680
59,Private,116442
39,Private,147500
55,Private,306164
25,Private,135845
30,Private,159123
28,Private,77760
38,Private,65390
20,Private,115824
18,?,40190
39,Private,389279
23,Self-emp-not-inc,236804
42,Local-gov,46094
52,Local-gov,236497
40,Private,193524
38,?,242221
27,Private,246974
33,Private,209101
19,Private,60661
54,Private,178839
47,Private,120131
47,Private,423222
32,Private,240763
22,Private,188274
33,Private,174201
38,Private,143909
37,?,172256
40,Private,120277
44,Private,150533
40,Private,213019
58,Local-gov,98361
35,Federal-gov,128608
33,Local-gov,281784
35,Federal-gov,38905
28,Private,96020
36,Local-gov,197495
48,Self-emp-not-inc,138069
32,Private,362259
46,Private,190487
35,Private,270572
58,Private,123436
56,Local-gov,267763
37,?,161664
27,Private,218785
32,?,161288
53,Private,203967
41,Local-gov,201520
29,Private,421065
46,Private,98012
44,Private,267717
46,Self-emp-not-inc,525848
38,Federal-gov,68840
22,Self-emp-not-inc,249046
40,Self-emp-inc,104235
39,Private,284166
31,Private,122347
27,Private,660870
18,Private,194059
44,State-gov,55395
49,Private,337666
38,State-gov,162424
40,Private,173001
33,Local-gov,318921
50,Private,98954
33,Private,203463
36,Private,174308
52,Federal-gov,154521
20,Private,137618
37,State-gov,28887
49,Local-gov,149210
18,Private,192254
27,Private,191822
34,Federal-gov,117362
67,Private,171584
46,Local-gov,172822
32,Self-emp-not-inc,84119
50,Private,94885
57,Private,513440
59,Local-gov,236426
43,Private,151504
35,Private,78247
24,Private,214956
41,Private,187795
68,?,65730
23,Private,197756
20,Private,745817
63,?,110150
27,Private,321577
21,Self-emp-not-inc,99199
26,Self-emp-inc,266639
22,Private,181557
41,?,45186
55,Private,115198
68,Private,224338
46,Private,185041
64,?,34100
43,Private,71269
19,Private,182355
29,Private,53448
17,?,202521
35,Private,164526
52,Private,172493
41,Private,209547
23,Private,181659
65,?,37170
54,Private,320012
42,Local-gov,118261
33,Private,167771
29,Private,180299
50,Private,77521
21,Private,240063
25,Private,231016
50,Private,558490
44,Self-emp-not-inc,53956
27,Private,285294
42,Private,160893
56,Self-emp-inc,170287
33,Private,182246
56,Private,142689
37,Private,190105
19,Private,110998
58,Private,174848
41,Private,397346
48,Private,248254
45,Private,139571
62,Self-emp-inc,163234
28,Private,146565
39,Self-emp-inc,88973
52,Private,106176
31,Local-gov,83671
17,Private,286422
25,Local-gov,225193
25,Local-gov,197822
28,Self-emp-not-inc,254989
35,Self-emp-not-inc,256992
41,Federal-gov,46366
27,Private,103164
25,Private,312966
47,Private,139701
38,Private,93287
38,Private,193372
29,Private,151382
20,Private,109813
58,Private,282023
69,Local-gov,142297
27,Private,252506
29,Private,229124
37,Private,166213
27,Private,191177
26,Private,128553
38,Private,112093
22,Private,316509
33,Federal-gov,137059
38,Private,179481
28,Self-emp-inc,114053
23,Local-gov,265148
43,Private,334991
39,Private,101073
22,Private,257017
62,Private,136314
29,Private,262758
36,Private,252327
41,Private,69333
20,Private,259496
43,Self-emp-inc,170214
47,Self-emp-not-inc,159726
18,Private,295607
30,Private,160594
25,Private,267012
43,Self-emp-not-inc,160369
36,Private,218490
19,?,32477
32,State-gov,200469
42,Private,76280
63,?,166425
25,Private,200408
42,Local-gov,254817
59,Private,157932
20,Private,194891
43,Private,214541
67,Private,35015
60,?,191024
36,Private,143123
29,Private,58115
36,Local-gov,175255
37,Self-emp-inc,126675
44,Private,265266
57,Private,89392
48,Private,26502
21,Private,275726
23,Private,302195
31,Private,25216
27,?,123147
19,Private,165505
57,Private,116878
48,Self-emp-not-inc,370119
46,Private,162030
52,Private,236497
45,Self-emp-inc,281911
20,Private,290504
51,Self-emp-inc,162327
34,Private,238305
45,Local-gov,56841
20,Private,216472
45,Local-gov,203322
68,Private,213720
40,Private,252392
27,Private,152683
28,Private,402771
29,Self-emp-not-inc,227890
48,Private,155664
50,Private,313321
42,Private,188789
22,Private,126822
24,Private,403107
40,State-gov,258589
40,Private,226902
70,Private,176285
28,Private,113987
80,Self-emp-not-inc,248568
27,Local-gov,206125
34,Private,118551
37,Private,230408
17,Private,53367
35,Private,77792
26,State-gov,624006
29,Private,203797
27,Private,139209
21,Private,140001
21,Private,170456
24,Private,135267
35,Private,143231
57,Private,186202
33,Self-emp-not-inc,132565
39,Self-emp-inc,283338
54,Self-emp-inc,52565
24,Private,117789
35,Self-emp-inc,182148
31,State-gov,373432
37,Private,116960
61,Private,139391
38,Private,186531
29,Private,52636
54,Private,39493
40,Self-emp-not-inc,194360
18,Private,217302
22,?,517995
40,Private,181265
29,Federal-gov,339002
38,Private,106838
28,Private,129460
50,Self-emp-inc,160151
44,Private,203761
63,Private,298113
35,Private,454843
50,Self-emp-not-inc,197054
36,Federal-gov,184556
63,Federal-gov,124244
64,Self-emp-not-inc,36960
46,State-gov,135854
46,Private,123053
25,Private,175540
36,Private,186819
36,Self-emp-inc,242080
36,Private,171393
34,Local-gov,175856
29,Private,124680
27,Private,376150
23,Private,158940
65,?,146722
51,Private,173754
19,?,37332
33,Private,160634
43,Private,118308
43,Local-gov,598995
47,State-gov,120429
54,Private,283281
24,Private,411238
18,Private,296090
53,Private,366957
46,Self-emp-not-inc,122206
38,Local-gov,115634
22,Private,236769
20,Private,219262
23,Private,183772
34,Private,34862
49,Self-emp-not-inc,181717
25,Private,243560
40,Self-emp-not-inc,45093
50,Private,30447
51,Private,25932
24,Private,187229
20,?,49819
34,Private,126838
52,Private,150930
28,Private,236834
23,Private,198996
45,Private,125892
63,Self-emp-not-inc,181561
43,Private,245937
36,Private,174717
32,Private,140092
45,Federal-gov,230685
45,Self-emp-not-inc,239093
24,Private,97743
53,Private,203967
20,Private,234663
47,Self-emp-not-inc,479611
23,Private,202920
41,Local-gov,214242
22,Private,109482
33,?,202498
48,Self-emp-not-inc,101233
41,?,27187
53,Private,214691
39,Private,114591
49,State-gov,36177
58,Private,218312
24,?,350917
59,Private,384246
24,Private,83774
20,Private,260199
44,Private,427952
56,Private,110003
68,Self-emp-not-inc,150904
53,Private,194995
24,Private,261561
22,State-gov,477505
23,Private,113735
44,Self-emp-not-inc,274562
18,?,243203
68,?,170182
34,State-gov,189843
43,Private,245056
44,Private,151089
49,Private,181363
33,Private,238246
22,Private,155362
49,Local-gov,98738
54,Private,82566
68,?,53850
45,Private,188386
19,Private,25429
39,Private,76417
29,Private,82242
26,Private,159897
42,Private,449925
38,Private,260997
33,Private,322873
56,Self-emp-not-inc,169528
55,Self-emp-inc,207489
43,Private,72338
41,Self-emp-not-inc,57924
41,Self-emp-not-inc,280005
23,Private,210443
22,Private,210474
51,Local-gov,80123
22,Private,195075
55,Private,116442
36,Local-gov,130620
42,Self-emp-not-inc,120837
49,Private,287647
65,State-gov,326691
48,Private,157092
63,Private,181153
29,Private,95465
27,Private,205145
61,State-gov,130466
36,Private,192614
54,Private,339667
61,Self-emp-inc,171831
71,?,193863
67,Private,126361
50,Private,89041
46,Private,306993
42,Private,331651
24,Private,232841
42,Private,102606
25,Private,221757
36,Local-gov,139703
29,Private,120359
38,Private,179671
31,Local-gov,198770
23,Private,183327
54,Private,138944
63,?,170529
39,Local-gov,218490
39,Private,336880
40,Private,214891
36,Private,151764
24,Private,221442
21,Private,92898
36,Private,238342
35,Private,178649
33,Private,252257
32,Private,171091
55,Private,124137
35,Federal-gov,182863
45,Local-gov,265477
55,Local-gov,48055
64,Self-emp-not-inc,178748
40,Private,214010
29,Private,173944
49,Local-gov,31267
33,Private,37232
32,Self-emp-not-inc,443546
25,Private,212304
34,Private,37676
37,Private,228598
32,Federal-gov,128714
22,Private,208946
38,Private,204501
17,Private,121287
42,Private,119679
24,Local-gov,33432
31,Private,156464
28,Private,274964
43,Private,216042
39,Private,262841
22,Private,505980
58,Private,105239
62,Local-gov,291175
53,Local-gov,233722
49,Private,27898
35,Private,82552
33,Private,183778
47,Private,102771
47,Private,119939
67,?,350525
26,Private,201663
51,State-gov,193720
44,State-gov,183829
52,Private,62834
50,?,284477
32,Self-emp-inc,161153
21,Private,276709
50,Self-emp-not-inc,343242
19,Private,202951
18,Private,227529
49,Private,144396
39,Private,91996
34,Private,123084
59,Self-emp-inc,132559
54,Local-gov,108739
51,Self-emp-not-inc,107096
67,Private,180539
63,?,301611
32,Private,262153
46,Private,168069
27,Private,104993
65,Local-gov,205024
36,Private,112576
26,Private,216225
32,Private,37070
31,Private,198103
19,Private,126501
25,Private,254613
62,?,144583
20,Private,211968
57,Private,230899
38,Private,55899
25,Private,132327
29,Private,147755
45,Private,114774
42,Private,102988
29,Private,143582
38,Private,226106
36,Private,50707
54,Private,87205
28,Private,126135
17,Private,266072
47,Private,105381
41,Private,381510
34,Local-gov,158242
56,Private,158776
32,Private,191777
39,Private,177075
25,Private,431861
58,Private,187067
33,Private,184306
18,?,191117
43,?,35523
29,Private,156266
32,Private,121769
27,Local-gov,198708
63,Self-emp-inc,96930
27,Private,142621
38,Self-emp-not-inc,127772
67,Private,335979
43,Local-gov,113324
31,Private,451744
51,Local-gov,43705
33,Private,251421
46,State-gov,20534
51,Private,280278
43,Self-emp-inc,123490
36,Local-gov,223433
29,Private,280344
35,Self-emp-not-inc,181705
39,Federal-gov,189632
37,Private,167482
46,Private,176552
31,Private,174201
40,Private,25005
51,Private,126528
30,Private,84119
30,State-gov,190385
33,Private,164748
30,Private,164190
34,Private,149507
36,Private,219483
38,Private,198216
52,Private,45599
54,Private,159755
40,Private,326232
27,Private,191129
45,Private,186410
22,Private,429346
32,Private,200323
35,State-gov,226789
54,State-gov,137815
44,Federal-gov,280362
54,Private,200783
47,Private,155124
23,Private,430151
61,Self-emp-not-inc,268797
53,Private,119170
46,Federal-gov,195023
48,Self-emp-inc,250674
32,Private,182975
37,Local-gov,126569
21,Private,33616
50,Local-gov,283314
32,Federal-gov,191385
52,Private,61735
46,Private,126513
42,Local-gov,178983
55,?,227243
39,Private,368586
67,Local-gov,204123
24,Private,190457
50,?,281504
18,?,280901
36,Private,175759
35,Private,204590
43,Private,132633
65,?,149049
20,Private,154779
19,?,143867
40,Private,187376
46,Private,431515
55,Private,96415
49,Private,123807
38,Private,194304
53,Private,203173
56,Self-emp-not-inc,95763
46,Private,261059
47,Private,329144
37,Self-emp-not-inc,86643
40,Private,111779
50,Self-emp-not-inc,187830
17,Private,293440
28,Self-emp-not-inc,420054
31,Private,78662
45,Private,270842
17,Private,168807
60,State-gov,119832
22,Private,174043
30,Private,164802
20,Private,267706
33,Private,196385
47,Private,347025
39,Private,74194
39,Private,203180
55,Local-gov,104996
46,Private,197332
35,Private,181020
21,Private,62339
31,Private,196227
29,Private,112776
35,Private,356238
20,?,228326
38,State-gov,343642
52,Self-emp-inc,89041
24,Local-gov,234108
32,Private,328199
28,Private,140108
40,Private,121874
24,Private,174043
34,Private,100145
37,Private,161141
36,Private,168826
53,Local-gov,99064
33,Private,262439
55,Private,223594
51,Private,63424
20,Private,26842
33,Private,205152
45,Self-emp-not-inc,142871
38,Private,272671
39,Private,225330
55,Self-emp-not-inc,204502
20,Private,324469
73,Self-emp-inc,80986
47,Private,354148
35,Self-emp-inc,185621
21,Private,57916
18,Private,187221
61,Self-emp-inc,98350
35,Private,189251
37,Self-emp-not-inc,98941
47,Private,143050
40,Private,121492
64,Private,188659
29,State-gov,461929
26,Private,165510
37,Private,26898
49,Federal-gov,179869
47,?,111563
21,Private,304302
23,Private,494371
44,Private,252202
66,Self-emp-not-inc,182470
34,Local-gov,243867
31,Private,369825
21,Private,107882
48,Private,279724
37,Self-emp-not-inc,177974
49,Local-gov,181970
34,Private,179877
35,Private,246449
20,Private,22966
43,State-gov,52849
27,Private,183627
45,Private,101452
32,Self-emp-not-inc,68879
27,Private,430710
31,Private,191834
55,Private,49996
37,Private,111128
28,Private,244650
21,Private,119704
37,State-gov,46814
36,Private,126896
44,Private,204314
60,Private,198170
52,Private,202071
25,Private,108838
26,Private,247025
30,Private,149368
25,Private,235218
37,Private,315291
25,?,100903
55,Private,190514
20,Private,314422
31,Private,199883
34,Private,164190
31,Private,176025
42,Private,328239
51,Private,115851
58,Self-emp-inc,229498
33,Private,205950
35,Private,42044
28,Private,424340
39,Private,113481
27,State-gov,346406
37,Local-gov,269323
25,Private,67467
47,Private,206659
47,Private,187969
43,Private,137126
58,Private,196502
46,Private,203785
44,Private,68729
55,Private,190508
20,Private,258298
22,Private,345066
31,Private,223212
50,Private,92079
30,Self-emp-inc,132601
35,Private,26987
36,Private,76417
22,Private,396895
30,Private,35644
34,Private,258425
27,Private,168107
34,Private,203463
46,Private,191389
41,Private,222596
47,Self-emp-inc,308241
62,?,83439
36,Private,184659
27,Private,188171
20,Private,164775
64,?,285742
38,Private,103925
28,Private,134890
21,Private,141453
40,Private,223730
18,Private,99497
35,Private,211494
33,Private,124187
17,?,112942
20,?,200061
37,Private,175232
39,Private,181553
34,Self-emp-not-inc,345705
53,State-gov,21412
17,Local-gov,148194
53,Private,27166
60,Private,308608
30,Private,84119
32,Private,160634
37,Self-emp-not-inc,119992
37,Self-emp-not-inc,188563
26,Private,224943
76,Local-gov,329355
27,Private,394927
30,Private,207284
26,Private,134945
59,Local-gov,212600
55,Private,160303
61,Self-emp-not-inc,195789
20,Private,228709
19,?,116834
40,Private,353432
20,Private,196745
20,Self-emp-not-inc,197207
41,Private,131591
50,Self-emp-inc,155965
25,Private,161631
51,Self-emp-not-inc,181139
47,State-gov,29023
32,Local-gov,286101
38,Private,32989
52,Private,123011
30,Private,278006
45,Private,239058
35,Private,247547
26,Private,236242
49,Private,252079
28,Private,107389
26,?,157008
37,Private,202027
19,Private,172368
18,Private,400616
43,Self-emp-inc,320984
34,Private,304030
22,?,424494
52,Private,175622
44,Local-gov,64632
23,Private,162228
57,Private,262642
48,Private,121124
60,Self-emp-not-inc,119471
38,Local-gov,252250
53,Private,214868
40,Private,95639
43,Private,152617
66,?,186061
77,Self-emp-not-inc,209507
63,Self-emp-not-inc,117681
58,Private,119751
37,Federal-gov,106297
65,?,76043
48,Private,237525
63,Private,134960
46,Local-gov,190961
23,Private,203182
26,Private,151971
53,Private,164198
20,Private,325744
45,Private,160440
69,Self-emp-not-inc,505365
72,Self-emp-not-inc,173864
47,Private,189680
40,Local-gov,218995
20,?,149478
20,Private,194686
35,Federal-gov,185053
40,Private,291192
36,Private,163380
24,Private,234460
27,Private,159623
18,Private,189924
39,Without-pay,334291
25,Private,135603
54,Private,220055
20,Private,281743
29,Private,119793
31,Private,284889
18,Private,219841
57,Private,124507
39,Federal-gov,72887
47,Private,341995
45,Self-emp-not-inc,40666
53,Private,145409
46,Local-gov,200727
30,Private,174789
36,Private,182189
40,Private,331651
49,Private,54772
50,Private,330543
69,Private,192660
31,Private,295697
51,?,177487
27,Private,168138
56,Self-emp-not-inc,52822
47,Private,149337
38,Self-emp-not-inc,108140
74,Private,180455
31,Private,139000
38,State-gov,143774
80,Private,157778
21,Private,202373
39,Private,218490
47,?,174525
23,Private,133355
54,Local-gov,68015
34,Private,511361
30,Private,103860
39,Private,110426
65,Private,344152
49,Private,96854
37,Private,42044
45,Private,54744
52,Private,172165
32,Private,80356
35,Private,107302
28,Private,162298
34,Private,185820
59,?,218764
20,Private,227491
30,Private,267281
33,Private,99309
21,Private,411068
29,Private,197382
30,Private,167476
38,?,320811
25,Private,356017
21,Private,200973
38,Private,107302
41,Self-emp-not-inc,195124
57,Private,41680
65,Private,398001
25,Private,74977
40,Private,207578
33,Private,217460
43,Private,72791
43,Private,325461
55,Self-emp-not-inc,141409
21,Private,203894
74,Private,172787
23,Private,210474
53,Private,335481
20,Private,196337
18,Private,156056
23,Private,145111
43,Private,102180
47,Local-gov,246891
31,Self-emp-inc,133861
62,Private,190491
18,Private,198368
43,Local-gov,317185
40,Private,77370
32,Private,206541
72,?,272425
43,Private,76487
54,Private,256908
38,Private,192939
26,Private,196866
32,Private,159589
27,Private,209801
38,Private,187046
38,Private,54953
19,Private,195985
19,Local-gov,223326
44,Local-gov,193755
21,Private,192572
38,Private,453663
59,Private,221336
36,Private,128516
30,Private,337908
28,Private,309566
65,Private,174056
31,Private,264864
53,Self-emp-inc,134793
67,Private,110331
54,Private,117674
42,Private,126094
30,Private,169496
33,Self-emp-not-inc,24504
20,Private,323009
19,Private,187161
37,Private,486194
50,Federal-gov,36489
44,Private,321824
20,Private,210781
30,Private,206051
40,Federal-gov,163215
31,Private,83413
20,Private,390817
75,Self-emp-not-inc,309955
18,Private,350400
45,Self-emp-inc,190482
22,Local-gov,175586
46,Self-emp-inc,120131
28,Private,208965
28,Self-emp-not-inc,33363
33,Self-emp-not-inc,245173
34,Self-emp-not-inc,180607
33,?,177824
52,Without-pay,198262
24,Private,51973
50,Private,197826
25,Private,139012
41,Private,421871
35,Private,87556
33,Private,312923
54,Private,46401
58,Private,110213
30,Self-emp-not-inc,172748
32,Private,211349
50,Private,98215
30,Private,154297
42,Private,89226
45,Self-emp-not-inc,213140
21,Private,131473
41,Self-emp-not-inc,154374
47,Private,188330
60,Self-emp-inc,376133
48,Private,97863
60,Private,355865
36,Federal-gov,930948
37,Private,259089
64,Private,254797
59,Local-gov,161944
48,Private,191389
43,Private,94113
30,Private,217460
49,Private,28334
26,Private,164737
35,Private,360743
61,Private,136109
33,Private,149184
33,Local-gov,182971
26,Private,186151
21,Private,195919
35,Private,285102
24,Private,247564
57,Self-emp-not-inc,177271
37,Private,29430
46,State-gov,170165
46,Private,174224
23,Private,304143
32,Private,134737
33,Private,240979
41,Private,107276
44,Private,191256
51,Private,98719
40,Private,243580
19,?,229431
29,Private,160786
45,Private,176517
38,Private,185556
33,Private,243674
40,Private,236021
28,Private,74784
41,Private,325786
19,Private,236940
33,Private,163110
17,Local-gov,292285
40,Self-emp-not-inc,192878
32,Private,118551
45,Private,178341
60,Private,297261
31,Private,132996
38,Private,181943
52,Private,169182
20,Private,189888
19,Private,240841
71,Local-gov,229110
35,Self-emp-not-inc,127930
44,Private,377018
26,?,168095
30,Private,296509
38,Private,32897
37,Private,241998
24,Private,280134
63,Private,175777
38,Private,478346
45,Private,28119
