sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
*;*;*;*;*;*;*;Machine-op-inspct;*
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Farming-fishing;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Transport-moving;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Other-service;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Other-service;<=50K
Male;50;Black;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Widowed;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;White;Widowed;Secondary education;North America;Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;>50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Tech-support;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Handlers-cleaners;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
*;*;*;*;*;*;*;Prof-specialty;*
*;*;*;*;*;*;*;Sales;*
Male;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Divorced;Secondary education;North America;Government;Exec-managerial;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Female;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Craft-repair;<=50K
Female;50;White;Widowed;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;Asian-Pac-Islander;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Female;50;Black;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
*;*;*;*;*;*;*;Other-service;*
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Divorced;Higher education;North America;Non-Government;Other-service;<=50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Handlers-cleaners;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Sales;>50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Sales;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Craft-repair;>50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Never-married;Higher education;North America;Government;Adm-clerical;<=50K
Male;50;Black;Never-married;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Separated;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;Black;Never-married;Higher education;North America;Government;Adm-clerical;<=50K
Male;50;Black;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Farming-fishing;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Other-service;<=50K
Female;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Exec-managerial;>50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Farming-fishing;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Never-married;Higher education;South America;Non-Government;Craft-repair;<=50K
Female;50;White;Divorced;Higher education;North America;Government;Prof-specialty;<=50K
Female;50;White;Never-married;Primary education;North America;Non-Government;Priv-house-serv;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Government;Protective-serv;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Farming-fishing;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Priv-house-serv;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Protective-serv;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Adm-clerical;>50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Adm-clerical;<=50K
Male;50;Other;Never-married;Higher education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Widowed;Secondary education;North America;Non-Government;Priv-house-serv;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Female;50;Black;Never-married;Secondary education;North America;Government;Prof-specialty;<=50K
Female;50;White;Never-married;Higher education;North America;Government;Exec-managerial;>50K
Male;50;White;Never-married;Secondary education;North America;Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Divorced;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
Female;50;White;Divorced;Higher education;North America;Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Craft-repair;>50K
Female;50;White;Married-civ-spouse;Secondary education;Europe;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Never-married;Secondary education;South America;Non-Government;Adm-clerical;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
*;*;*;*;*;*;*;Sales;*
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Exec-managerial;>50K
Male;50;Black;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;Europe;Non-Government;Machine-op-inspct;>50K
Female;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other-service;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Female;50;White;Never-married;Secondary education;South America;Non-Government;Other-service;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
*;*;*;*;*;*;*;Exec-managerial;*
Female;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Female;50;White;Widowed;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Never-married;Higher education;North America;Government;Prof-specialty;<=50K
Female;50;White;Never-married;Higher education;North America;Government;Machine-op-inspct;<=50K
Female;50;White;Divorced;Higher education;North America;Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Adm-clerical;<=50K
Male;50;Black;Married-civ-spouse;Higher education;North America;Government;Craft-repair;<=50K
Male;50;Asian-Pac-Islander;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Primary education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;Black;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Government;Other-service;<=50K
Female;50;White;Divorced;Secondary education;North America;Government;Adm-clerical;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Other-service;<=50K
Male;50;Asian-Pac-Islander;Never-married;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Exec-managerial;>50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Transport-moving;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Farming-fishing;<=50K
Male;50;White;Divorced;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Never-married;Higher education;North America;Government;Prof-specialty;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;Europe;Non-Government;Exec-managerial;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Machine-op-inspct;<=50K
Female;50;White;Divorced;Higher education;North America;Government;Adm-clerical;<=50K
Female;50;Black;Never-married;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Exec-managerial;>50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Government;Craft-repair;>50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Transport-moving;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Craft-repair;>50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Handlers-cleaners;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Craft-repair;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Adm-clerical;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
*;*;*;*;*;*;*;Other-service;*
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;>50K
*;*;*;*;*;*;*;Tech-support;*
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Never-married;Higher education;North America;Government;Prof-specialty;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Other-service;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Female;50;White;Widowed;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
Female;50;Black;Divorced;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
*;*;*;*;*;*;*;Craft-repair;*
Female;50;White;Divorced;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Other-service;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Sales;<=50K
*;*;*;*;*;*;*;Machine-op-inspct;*
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
*;*;*;*;*;*;*;Other-service;*
Female;50;Black;Never-married;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Other-service;<=50K
*;*;*;*;*;*;*;Tech-support;*
Male;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Male;50;Black;Never-married;Secondary education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Priv-house-serv;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Prof-specialty;>50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
*;*;*;*;*;*;*;Sales;*
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Never-married;Primary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Government;Craft-repair;>50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Farming-fishing;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
Female;50;White;Separated;Secondary education;North America;Non-Government;Craft-repair;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Widowed;Secondary education;North America;Non-Government;Sales;<=50K
Female;50;White;Widowed;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Female;50;Black;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Divorced;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Craft-repair;>50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Farming-fishing;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Prof-specialty;>50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Divorced;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Handlers-cleaners;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
*;*;*;*;*;*;*;Prof-specialty;*
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Exec-managerial;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Handlers-cleaners;<=50K
Male;50;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Sales;<=50K
Female;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Sales;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
Female;50;White;Widowed;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Widowed;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Never-married;Primary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Exec-managerial;>50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;White;Never-married;Higher education;North America;Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Primary education;Europe;Non-Government;Prof-specialty;<=50K
Female;50;Black;Separated;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;<=50K
Male;50;Black;Married-civ-spouse;Higher education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;>50K
Male;50;White;Married-civ-spouse;Higher education;Europe;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Machine-op-inspct;>50K
Female;50;Black;Separated;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Transport-moving;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Female;50;Other;Never-married;Secondary education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Divorced;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Never-married;Secondary education;North America;Non-Government;Other-service;<=50K
Male;50;Amer-Indian-Eskimo;Never-married;Secondary education;North America;Non-Government;Handlers-cleaners;<=50K
Female;50;Other;Never-married;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;Asian-Pac-Islander;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;<=50K
*;*;*;*;*;*;*;Adm-clerical;*
Male;50;White;Divorced;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;>50K
*;*;*;*;*;*;*;Priv-house-serv;*
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Widowed;Secondary education;North America;Government;Adm-clerical;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Prof-specialty;<=50K
Female;50;White;Divorced;Higher education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Farming-fishing;<=50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Adm-clerical;>50K
Female;50;White;Never-married;Higher education;North America;Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
Female;50;White;Never-married;Secondary education;North America;Non-Government;Sales;<=50K
Female;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Farming-fishing;>50K
Male;50;White;Married-civ-spouse;Higher education;North America;Government;Protective-serv;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Transport-moving;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Exec-managerial;<=50K
Male;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Machine-op-inspct;>50K
Male;50;White;Never-married;Higher education;North America;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Protective-serv;>50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Other-service;<=50K
Female;50;White;Never-married;Higher education;North America;Non-Government;Tech-support;<=50K
Female;50;White;Divorced;Secondary education;North America;Non-Government;Adm-clerical;<=50K
Female;50;White;Married-civ-spouse;Higher education;North America;Non-Government;Exec-managerial;>50K
Female;50;Black;Married-spouse-absent;Higher education;North America;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Secondary education;North America;Non-Government;Machine-op-inspct;>50K
