age,type_employer,fnlwgt
25,Local-gov,203408
35,Private,104329
18,Private,89419
35,Local-gov,190226
35,?,98989
33,Local-gov,83413
64,Self-emp-not-inc,31826
51,Local-gov,176751
44,Private,160829
38,?,104094
37,Self-emp-not-inc,168496
50,Private,305147
19,Private,136391
36,Local-gov,268205
36,Federal-gov,47310
32,Private,341954
42,Private,65372
25,Private,54298
38,Private,108947
37,Private,334291
33,Federal-gov,29617
30,Private,206322
46,Local-gov,138107
28,Private,209205
41,Private,132633
36,Private,166988
35,Private,144608
32,Private,328060
49,Private,199058
18,?,387871
39,Private,245053
51,Private,43354
31,Private,48456
22,Private,297380
57,Private,78020
20,Private,69911
39,Private,444219
26,?,264300
37,Private,198216
60,Private,51290
41,Private,175398
45,Self-emp-not-inc,285575
37,Private,212437
53,Self-emp-not-inc,98829
47,Private,256522
17,Private,214787
64,Self-emp-not-inc,275034
58,Private,265086
59,Private,95283
51,Private,108435
23,Private,84648
25,Private,50053
25,Private,361493
31,Private,254494
24,Private,65743
72,Private,74749
55,Private,28735
19,Private,311974
19,Private,271521
37,Private,389725
32,Private,207668
23,Private,246965
59,Self-emp-not-inc,32537
33,Private,205649
67,Private,105252
23,Private,169104
35,Private,209629
18,?,62854
19,Private,197377
46,Local-gov,329752
32,Private,259719
61,Private,119684
36,?,187203
35,Local-gov,26987
44,Private,125461
26,Private,130620
62,Private,169204
56,Private,134153
25,Private,213412
52,Private,167527
52,Private,156953
44,Self-emp-inc,120277
27,Local-gov,322208
45,Private,190115
42,Private,186689
44,Private,118947
26,Private,134888
38,Private,235638
37,Private,193106
41,Private,220460
31,Self-emp-not-inc,108468
36,Private,218188
44,State-gov,193524
23,Private,410446
48,Local-gov,378221
34,Private,182691
36,Self-emp-not-inc,48093
26,Private,140434
38,Private,234298
29,Local-gov,419722
22,Private,199426
43,Private,81243
20,Private,44793
28,Private,185647
60,Private,113080
41,Self-emp-not-inc,284086
26,Private,233777
43,Self-emp-inc,225165
21,Private,48301
20,Private,60639
24,Private,93977
23,Private,223019
55,Private,173422
33,Private,117779
41,Private,174395
47,Private,158451
33,Private,119017
58,Local-gov,53481
50,Private,197623
44,Private,222434
72,?,28929
36,Private,288049
35,Private,241998
45,Private,370274
44,State-gov,141858
39,Private,271610
31,Private,288825
38,Private,219546
35,Private,165007
28,Private,398220
20,?,216563
60,Private,173960
34,Private,345360
44,Local-gov,100479
24,Private,51973
44,Private,106682
76,Self-emp-not-inc,33213
47,Private,284916
57,Self-emp-inc,42959
37,Private,267086
47,Private,213668
39,Private,150125
31,Private,195750
43,Local-gov,225165
23,Private,119665
36,Self-emp-not-inc,193026
23,?,196816
22,?,144210
38,Private,219757
22,Private,304602
29,Private,375078
21,Private,253583
35,Private,210945
62,Private,197514
23,Federal-gov,55465
65,Self-emp-not-inc,111916
49,Self-emp-not-inc,200471
62,Local-gov,33365
62,Private,171757
46,Private,215943
20,?,122244
26,State-gov,205333
46,Private,125487
61,Self-emp-not-inc,113080
51,Private,41414
28,Private,219267
20,?,133515
19,?,134974
26,Local-gov,33604
62,?,223447
27,Private,210313
30,Private,254905
48,Private,118889
39,Private,179824
36,Self-emp-not-inc,257250
26,Local-gov,391074
21,Private,305446
42,Private,83411
53,Local-gov,221722
22,?,211968
54,Private,212960
46,Local-gov,297759
24,Private,141113
72,?,271352
33,Private,392812
32,State-gov,308955
35,Local-gov,184117
33,Private,215288
59,Private,126677
54,Private,146325
61,Private,97128
23,Private,132556
58,Private,255822
25,State-gov,319303
19,Private,278115
53,Private,31588
43,Local-gov,33331
40,Private,69495
38,Private,149347
19,State-gov,67217
50,Private,321770
33,Private,91811
18,Private,335665
72,Private,106890
38,Private,127601
53,Self-emp-inc,188067
26,Private,114483
43,Private,170230
42,Private,111468
32,Private,270335
32,Private,168981
21,Private,410439
58,Private,201011
38,Private,188503
31,Private,356882
47,Private,121622
62,Self-emp-not-inc,26911
38,Private,33397
48,Local-gov,125892
46,Private,113390
41,Private,154668
26,State-gov,34862
22,Private,197583
32,Private,34066
61,?,232618
26,Private,186463
32,Self-emp-not-inc,199366
33,Private,159737
27,Private,226441
56,Self-emp-inc,165881
24,Private,449432
38,Private,32916
53,Private,225768
54,Self-emp-not-inc,180522
74,Self-emp-inc,162340
39,Private,114844
39,Private,161295
35,Private,297697
43,?,200508
30,?,203834
47,Private,124973
56,Federal-gov,255386
46,Private,403911
42,Private,374790
40,Private,260425
27,Private,405177
24,Private,154571
64,Private,180624
84,?,127184
37,Private,176756
19,?,860348
30,Private,94245
69,Private,312653
44,Federal-gov,38434
51,Private,108435
61,Self-emp-not-inc,30073
21,?,220115
64,Self-emp-inc,115931
20,Private,171886
19,Private,30597
40,State-gov,255824
51,Federal-gov,306784
35,Self-emp-inc,89622
27,Private,189775
34,Self-emp-not-inc,140011
33,Private,208855
72,Private,132753
48,Private,164964
19,?,309284
28,Private,150025
50,Private,83311
32,Private,52537
35,Private,27408
31,Private,361497
20,Private,174685
42,Self-emp-not-inc,103980
22,Private,231912
17,Private,113301
54,Private,175262
34,Private,100593
60,Federal-gov,404023
39,Self-emp-not-inc,211785
61,Private,232308
39,Private,318452
23,Private,193586
40,Local-gov,95639
24,State-gov,61737
33,Private,178615
43,State-gov,41834
29,Private,145182
36,Private,201117
35,Local-gov,300681
45,Self-emp-not-inc,176814
33,Self-emp-not-inc,272359
62,State-gov,312286
51,State-gov,68684
41,State-gov,47170
62,Private,223975
48,State-gov,158451
19,Private,292590
36,Private,317040
20,Private,177287
29,Federal-gov,59932
46,Local-gov,213668
32,Private,110331
36,Self-emp-not-inc,321274
28,Private,253814
29,Private,202182
34,Self-emp-not-inc,114185
47,State-gov,187581
57,Private,130714
41,Private,100451
46,Private,309212
43,Private,298161
55,Private,196126
36,Private,150042
25,Private,148298
54,Private,96062
29,Private,235168
57,Federal-gov,192258
19,Private,100009
28,Private,188064
31,?,182191
64,Self-emp-not-inc,113929
36,State-gov,98037
27,Private,79661
45,Local-gov,311080
33,Private,309630
47,Private,138069
48,Self-emp-not-inc,259412
24,Private,196674
20,Private,137974
38,Private,87556
31,State-gov,151763
54,Private,163671
23,Private,443701
48,Self-emp-not-inc,200471
59,State-gov,105363
26,Private,515025
22,Private,276133
53,Private,277471
37,Self-emp-not-inc,241463
31,Federal-gov,166626
35,Private,136343
38,Private,331395
41,Self-emp-inc,423217
52,Self-emp-not-inc,30008
42,Private,33126
36,Private,98515
27,Self-emp-inc,120126
41,Private,42563
39,Self-emp-not-inc,106347
47,Federal-gov,176917
23,Private,178272
18,Private,177722
43,Private,216411
42,Local-gov,230684
22,?,184756
64,Federal-gov,161926
36,State-gov,212143
49,Private,199029
65,Private,51063
48,Self-emp-not-inc,26502
41,Federal-gov,73070
60,Private,227266
37,Private,190987
36,Private,138441
24,Private,176389
30,Private,127875
48,Self-emp-not-inc,108557
25,Private,37379
36,Self-emp-not-inc,188972
29,Private,244721
19,Private,198668
33,Private,157446
46,Private,132912
72,Private,107814
35,Private,103710
28,State-gov,255254
47,Private,200734
18,?,216508
45,Private,201127
17,Federal-gov,99893
41,Local-gov,343079
28,Local-gov,127491
37,Private,235070
28,Private,138692
20,Private,164529
62,Self-emp-not-inc,197353
56,Private,238638
34,State-gov,177331
35,Private,164519
55,State-gov,256984
42,Private,223763
34,Private,146980
42,Private,204235
54,Private,197975
42,Federal-gov,32627
19,Federal-gov,234151
26,Private,402998
38,Private,178322
32,Private,101352
20,Private,137651
33,Self-emp-inc,201763
17,Private,146890
22,Private,157145
54,Self-emp-not-inc,164757
54,Self-emp-not-inc,224207
31,Private,187560
53,Private,53833
20,Private,355236
64,Private,180401
30,Private,35724
29,Private,89813
36,Private,99146
52,Private,201310
36,Private,163237
40,Private,170730
37,Private,94331
30,Private,270889
42,Private,341204
54,Local-gov,288825
32,Private,316589
37,Local-gov,117683
34,Private,226629
41,Private,206139
19,Private,306225
22,Private,310152
34,Private,287168
54,Federal-gov,127455
26,Private,106406
30,Private,61272
57,Private,188872
45,Private,175625
73,Private,159007
49,Self-emp-inc,99401
35,Private,289106
41,Private,122626
50,Private,158294
33,Private,180624
22,?,219122
28,Private,334032
35,Private,141584
31,Private,184307
30,Private,251411
64,?,201368
35,Private,97136
28,Self-emp-not-inc,226198
42,Private,110318
34,Private,340665
25,Private,195201
63,Private,123157
39,Private,49308
28,Private,190539
25,Private,288185
51,Private,178693
20,?,293136
33,Private,36539
23,Private,173679
40,Local-gov,39581
49,Self-emp-inc,197038
42,Local-gov,270147
51,?,146325
20,?,117618
21,Private,100345
58,Federal-gov,129786
26,Private,427744
26,Local-gov,271836
82,Self-emp-not-inc,121944
48,Private,130812
56,Private,192869
19,Private,124265
39,Self-emp-not-inc,151835
39,State-gov,189385
63,Private,298699
25,Private,197728
36,Federal-gov,253627
48,State-gov,185859
25,Private,509866
36,Self-emp-not-inc,342719
22,Private,187052
34,Private,163110
50,Self-emp-not-inc,54261
27,Private,409246
32,Private,200246
41,Private,242586
19,Private,39623
52,Private,152373
36,Private,117802
20,?,99891
74,Private,154347
53,Private,816750
49,State-gov,131302
17,Private,153021
68,?,255276
63,Private,187919
23,Private,198368
19,?,211553
55,Private,112529
48,Private,153312
30,Private,488720
42,Private,190910
28,Private,194690
37,Private,162322
47,Private,186311
49,Local-gov,170846
29,Private,228860
39,Private,187089
44,Local-gov,254134
51,Private,68882
19,Private,156618
55,Private,198385
61,State-gov,349434
23,Private,82889
44,Local-gov,433705
41,Private,152629
30,Private,186824
34,Private,256362
37,Private,171524
25,Local-gov,45474
49,State-gov,354529
38,Private,238721
62,Private,135480
61,Private,97030
49,State-gov,122066
42,Private,53956
42,Self-emp-inc,173628
40,Self-emp-not-inc,123306
41,Private,205153
38,State-gov,108293
35,Federal-gov,35309
30,Private,399088
33,Self-emp-not-inc,125279
34,State-gov,287908
32,Private,195000
70,?,158642
43,Private,196545
47,Private,34307
24,Private,154571
29,Private,263005
18,Private,80616
25,Private,28008
27,Private,288341
24,Private,199883
40,Federal-gov,391744
24,?,108495
44,Private,79864
19,Private,1047822
32,Private,229051
62,Private,176839
34,Private,181388
40,Private,165309
28,State-gov,277635
47,State-gov,263215
33,Private,190511
43,Private,339814
33,Private,168981
22,Private,144238
28,Local-gov,175796
56,Private,201822
44,Private,129100
50,Private,148431
40,Private,220609
36,Local-gov,43712
23,Private,370057
37,Local-gov,328301
37,Federal-gov,39207
49,Private,169515
76,Local-gov,224058
33,Private,188661
32,Private,188557
27,Private,147638
29,Private,121040
27,Private,37754
18,?,36779
32,Self-emp-not-inc,379412
18,Private,240543
29,Federal-gov,182344
54,Federal-gov,89705
35,State-gov,227128
17,Private,154337
24,Private,50400
48,?,266337
25,Local-gov,227886
44,Private,228057
34,Private,169583
64,Private,265661
40,Private,188942
36,Private,75826
29,Local-gov,375655
48,Private,54744
63,Self-emp-inc,215833
60,Private,291904
31,Private,407930
60,Private,113440
35,Private,343403
31,Private,175778
46,Private,83064
37,Local-gov,484475
19,Private,291181
38,Self-emp-not-inc,126569
39,State-gov,144860
19,Private,29798
38,Private,89559
58,Federal-gov,256466
54,Self-emp-inc,22743
45,Private,174794
44,Private,307468
37,Private,185325
61,Private,193479
45,Local-gov,37306
54,Private,174102
45,State-gov,312678
56,Private,413373
19,Private,340094
57,Self-emp-not-inc,165922
38,Federal-gov,95432
19,Private,344414
17,Private,67603
33,Self-emp-inc,206609
53,Self-emp-inc,155983
57,Private,390856
52,Private,31533
52,Private,180949
28,Private,272913
50,Private,158948
23,Private,190273
47,Private,303637
37,Local-gov,117760
36,Private,749636
25,Private,34965
28,Private,139903
41,Private,130408
58,Self-emp-inc,229116
26,Private,40255
45,Self-emp-not-inc,149218
62,Private,93997
30,Private,205407
46,Private,52291
58,Private,163113
64,?,117349
45,Private,256367
32,Private,215912
24,Self-emp-inc,158950
64,Private,256466
39,Local-gov,352628
34,Self-emp-not-inc,77209
20,Private,74631
53,Local-gov,169719
43,Private,35824
74,?,89667
37,Private,359796
43,Private,211517
49,Self-emp-inc,257764
51,Self-emp-not-inc,78631
27,Private,111900
55,Private,123515
59,State-gov,49230
59,Private,87510
42,Private,185764
25,Private,90752
44,Private,112262
41,Private,79797
24,Private,298227
37,Private,156266
39,Private,145933
58,Self-emp-not-inc,605504
35,Private,87556
24,Private,216469
31,State-gov,255830
38,Private,193026
39,Private,454915
23,Private,215616
20,Private,187158
43,Self-emp-inc,240504
21,Private,319163
28,Private,38309
48,Private,59380
25,?,41107
30,Private,312667
39,Private,410509
20,Private,59948
33,Self-emp-not-inc,124187
58,Self-emp-inc,113806
18,Private,132652
61,Private,273803
34,Private,173806
37,Private,108282
31,Private,82393
56,Federal-gov,338242
27,Private,90692
44,Private,755858
33,Private,408813
31,Private,341632
26,Private,557236
33,Private,90409
64,Local-gov,164876
44,Private,188615
24,Private,588484
61,Private,106330
40,Private,307767
34,Private,113129
41,Private,165815
42,Self-emp-not-inc,126614
18,Private,104704
44,Private,184011
51,Private,224207
17,?,347248
40,Local-gov,163725
28,Private,159109
50,Private,143353
70,Self-emp-inc,225780
25,Private,167571
60,Private,215591
49,Private,122385
54,Private,200450
22,Private,74631
18,Self-emp-not-inc,304699
47,Private,181342
39,Private,200153
32,Private,188048
30,Self-emp-not-inc,116666
29,Private,253752
61,Private,56248
62,Private,138157
62,Private,175032
35,Local-gov,258037
70,Self-emp-not-inc,172370
26,Private,330695
22,Private,493034
22,Private,234731
45,Private,170850
27,Local-gov,67187
54,Private,52724
46,Private,201217
78,Self-emp-not-inc,316261
31,State-gov,100863
39,Private,25803
30,Private,72887
49,Self-emp-inc,77132
34,Private,154874
73,Private,301210
64,Self-emp-not-inc,21174
18,Private,183824
51,Federal-gov,140035
41,Private,195096
34,Private,265706
34,Private,90409
24,Private,157894
42,Private,192569
29,Private,119052
25,Private,67240
51,Self-emp-inc,110327
28,Private,429507
37,Private,377798
51,State-gov,105943
52,Private,208570
51,Private,263439
36,Private,140583
28,Private,65389
25,Private,144301
29,Private,118337
19,Private,93604
51,Private,57101
33,Private,309350
30,Self-emp-inc,185384
20,?,189203
44,Private,456236
35,Local-gov,268292
29,Private,543477
60,Private,152369
42,Private,228456
52,Private,358554
42,Local-gov,261899
26,Private,157028
40,Private,215596
21,?,187937
46,Private,231515
20,?,200967
24,Private,138768
39,Private,181384
40,Self-emp-not-inc,220821
35,Private,162302
37,Private,410034
20,Private,170800
36,Private,175759
33,Private,357954
30,Private,48520
52,Private,163998
37,Private,236359
78,Self-emp-inc,237294
55,Private,185459
34,Private,110978
49,Private,167159
48,Private,226696
61,?,202106
30,Private,78374
30,Private,236770
55,Private,208019
62,Self-emp-inc,134768
21,?,41356
57,Private,226875
45,Self-emp-not-inc,58683
31,Private,137367
47,Local-gov,246891
22,Private,160120
41,Private,170866
54,Private,88019
40,Private,135056
47,Self-emp-not-inc,218676
25,Private,55360
43,Federal-gov,145175
31,Private,263561
35,?,129305
62,Self-emp-not-inc,136684
47,Private,275867
61,Self-emp-not-inc,50483
20,Private,173736
63,Private,226422
24,Private,200679
39,Federal-gov,363630
57,Private,173796
26,State-gov,28366
45,?,260953
52,State-gov,216342
23,Private,182615
52,Private,210736
58,Local-gov,217775
50,Private,136898
18,Local-gov,159032
43,State-gov,199806
45,Private,122002
53,Private,239155
31,Private,169085
43,Private,115932
22,Private,198244
45,Local-gov,133969
19,Private,248749
48,Local-gov,317360
28,Local-gov,34452
64,Private,171373
30,Private,207253
39,Federal-gov,82622
32,State-gov,33945
36,Local-gov,318972
32,Private,165295
19,?,174871
42,Private,341757
23,Private,256278
45,Local-gov,181964
55,Private,174478
45,Private,168191
50,Private,237258
44,Private,231348
29,Private,46442
30,Private,231263
41,State-gov,210094
25,Private,306513
48,Private,359808
40,Local-gov,38876
34,Local-gov,303867
50,Self-emp-inc,447144
28,Private,301654
22,Private,244366
48,Self-emp-not-inc,247294
45,Private,261192
40,Private,343068
32,Private,271276
50,Local-gov,20795
42,Self-emp-not-inc,162758
56,Self-emp-not-inc,115422
29,Private,144556
18,Private,362302
28,Private,142712
37,Private,95855
46,Private,99835
37,Self-emp-not-inc,205359
33,Private,303867
27,Local-gov,230997
38,Private,93717
51,Private,166461
49,Private,459556
38,Private,223004
44,Local-gov,101593
28,Private,106141
19,?,365871
43,Local-gov,105896
41,State-gov,29324
46,Private,214955
30,Private,161153
41,Local-gov,88904
18,?,215463
25,Local-gov,366796
51,Private,302146
44,Self-emp-not-inc,177851
30,Private,278502
35,Self-emp-not-inc,198841
58,Private,84231
63,Private,181929
39,Private,204527
26,Private,64289
43,Private,182521
51,Private,245356
55,Local-gov,104917
57,Private,255406
49,Private,41294
51,Private,99185
31,Private,158144
39,Private,505119
35,Private,180131
47,Private,284871
30,Private,161815
22,Private,296158
25,Local-gov,197728
30,Private,261023
31,Private,221167
40,State-gov,506329
44,Private,144925
48,State-gov,49595
20,Private,137895
18,Never-worked,162908
18,Private,211344
32,Private,173351
24,Private,173736
66,Private,262285
25,Private,217006
24,Private,224785
23,?,234970
34,Local-gov,236415
38,Private,166585
24,Federal-gov,191073
47,Private,162034
26,Private,263200
30,Private,385177
27,Private,135296
18,Private,240330
32,Self-emp-inc,46807
27,Private,704108
19,Private,387215
61,?,451327
31,Private,74501
36,Private,211022
60,Private,63296
34,Private,117963
36,Private,215392
74,Self-emp-not-inc,119129
50,Private,334421
57,Private,43290
38,Private,29874
53,State-gov,205949
34,Private,35595
54,Private,351760
28,Private,190367
20,Self-emp-inc,104443
47,Private,200808
44,Private,75012
44,Self-emp-not-inc,106900
52,Private,78012
44,Private,94706
63,Private,170815
19,Private,530454
49,Private,99340
21,Local-gov,596776
43,Private,331894
48,Private,98524
51,Local-gov,47415
27,Private,201872
41,Self-emp-not-inc,33474
43,Private,299197
42,State-gov,392167
20,Private,249385
18,Private,205894
41,Private,225978
59,Private,121865
22,Private,170302
36,Private,54229
20,Private,249543
18,Private,84253
57,Private,190997
39,Private,179579
43,Private,145711
42,Private,259727
32,Self-emp-not-inc,33404
63,Local-gov,199275
43,Private,117627
48,Private,173243
46,Self-emp-not-inc,176863
47,Self-emp-not-inc,242519
26,Private,299810
38,Private,245090
43,Private,336042
24,?,112683
35,Private,190297
35,Private,342768
46,Private,306183
27,Private,221166
18,Private,194561
62,Federal-gov,52765
31,Self-emp-not-inc,402812
64,Local-gov,84737
28,Local-gov,213195
18,?,115258
25,Local-gov,137296
58,Private,98725
40,Private,103395
77,?,158847
38,Private,140854
26,Private,206199
28,Private,407043
36,Federal-gov,218542
47,Private,145269
47,Private,606752
71,Private,169114
60,Private,31577
21,Private,140001
48,Private,29433
25,Private,207875
31,Private,220066
56,Private,95763
36,Private,241998
48,Private,413363
38,Local-gov,185394
21,Private,24598
52,Private,251585
20,Private,126568
19,Private,117595
48,Federal-gov,265386
35,Local-gov,668319
20,Private,204641
38,Local-gov,116608
24,?,287413
69,Private,29087
90,Federal-gov,311184
30,State-gov,252818
48,Self-emp-inc,85109
55,State-gov,146326
39,Self-emp-inc,188069
24,Private,404416
49,Private,120629
32,Private,193042
43,State-gov,60949
56,?,32604
51,Private,231919
30,Federal-gov,68330
25,Private,73839
57,Local-gov,317690
44,Private,162028
35,Local-gov,182570
42,Private,183384
45,Private,180010
47,Private,250170
50,Private,22211
21,Private,129674
53,Local-gov,200190
55,Private,325007
33,Private,274222
27,Private,35032
29,Private,108253
36,Private,176544
40,?,170649
74,Private,145463
46,Private,360096
62,?,198170
23,Private,184400
39,Private,202027
44,Private,197344
30,Local-gov,326104
52,Local-gov,195635
30,Private,209317
33,Private,246038
43,State-gov,198766
56,Self-emp-not-inc,62539
27,Self-emp-not-inc,404998
38,Private,31603
21,Private,82497
57,Private,201159
43,Private,86797
27,State-gov,413870
46,Private,174995
46,Self-emp-not-inc,481987
33,Private,69311
53,Private,68898
46,Private,187510
47,Private,121124
47,Federal-gov,197332
60,Private,26756
60,Private,170278
27,Local-gov,162973
32,Private,116055
36,Private,224531
51,Private,673764
35,Self-emp-not-inc,135020
47,Private,363418
30,Private,149427
52,Private,177942
24,Private,234640
33,Private,175479
40,Private,53506
18,Private,118376
52,?,92968
26,Private,164170
58,Private,356067
51,Private,43354
18,?,51574
63,Private,163809
54,Private,176240
32,Private,269182
31,Private,207201
24,Private,301199
37,Self-emp-inc,98360
23,Private,151910
24,Private,174845
43,Private,477983
51,Self-emp-not-inc,24790
37,Private,187022
48,Private,332465
50,Federal-gov,65160
28,Private,183151
33,Private,255004
73,Private,123160
73,Private,153127
33,Local-gov,269604
46,Private,195416
42,Self-emp-not-inc,248406
39,Private,176050
49,Self-emp-not-inc,123598
22,Private,349368
40,Private,145649
43,Private,57600
25,Private,403788
35,Private,48779
21,Private,162667
56,Local-gov,237546
66,Self-emp-not-inc,257562
69,Self-emp-inc,106395
21,Private,105997
24,Private,70261
44,Federal-gov,259307
33,Private,231822
26,Private,168403
62,Private,200332
48,Local-gov,195949
66,Private,174491
20,Private,165097
21,Private,116489
31,Private,159589
19,Private,306467
23,Private,211678
46,Private,105444
26,Private,171114
36,Private,218490
34,?,205256
34,Private,106014
36,Private,390243
53,Private,133219
47,Local-gov,287320
63,Private,181153
58,Self-emp-not-inc,43221
40,Private,77572
61,Private,219701
56,Private,132026
38,State-gov,321943
37,Private,220644
69,Private,76939
46,Private,155489
24,Self-emp-not-inc,345420
57,Private,98350
24,Private,82804
62,Private,121319
57,Private,104724
49,Self-emp-not-inc,113513
58,Private,357788
45,Private,183598
49,Local-gov,177114
79,Private,120707
47,Private,262244
30,Private,235639
37,Private,193689
56,Private,202220
27,Private,104329
52,Private,98588
35,Private,347491
56,Private,151474
43,Private,170214
58,State-gov,198145
47,Private,125892
27,Private,244566
30,Private,331419
19,Private,153019
34,Private,340940
45,Private,371886
23,?,148751
21,Private,394484
35,Private,45937
20,Private,237305
29,Private,187750
32,Private,440129
32,?,13862
72,Private,164724
28,Private,376700
37,Private,193855
41,Private,155106
38,Private,312271
40,Private,53835
33,Private,70447
24,Private,170277
62,Federal-gov,258124
37,Self-emp-inc,98389
19,Private,63918
25,Private,229287
41,State-gov,180272
90,Private,87285
23,Private,42401
30,Private,190228
44,Self-emp-not-inc,194636
55,Private,249072
26,Private,44308
48,Private,107231
39,Private,186719
48,Local-gov,31264
34,Private,48014
27,Private,232782
26,Private,403788
41,Self-emp-not-inc,38434
57,Self-emp-not-inc,27385
30,Private,80625
51,Private,129177
46,Private,364913
49,Federal-gov,207540
37,Private,188774
19,Private,294029
25,Self-emp-inc,160261
41,Private,369781
30,Private,158688
34,State-gov,253121
29,Private,241667
32,Private,355700
38,Private,117802
41,Private,151504
37,Private,203828
19,?,768659
55,Private,277034
18,Private,233740
35,Private,227615
33,Federal-gov,207723
23,Private,353542
32,Private,107417
22,Private,162343
55,Private,259532
35,?,451940
39,State-gov,142897
28,Private,394927
47,Private,138342
22,Private,122346
50,Local-gov,308764
19,?,35507
24,Private,241857
26,State-gov,126327
48,Private,118831
42,State-gov,101950
55,Private,141877
32,Private,173449
23,Private,250630
40,Private,30201
41,Private,340148
34,Private,108837
38,Private,305597
20,Never-worked,462294
49,Self-emp-not-inc,155862
47,Private,151087
29,Private,280618
37,Private,337778
51,Private,55500
58,Private,77498
22,Private,269474
56,Private,178353
22,Private,185452
41,Private,233130
38,Federal-gov,122240
37,Private,139684
49,Self-emp-not-inc,155659
52,Private,55608
18,Private,184277
35,Private,209609
20,Private,200421
31,Private,269654
44,Private,185602
50,Private,410114
29,Private,83742
28,?,167094
23,Private,152328
42,Federal-gov,70240
24,Private,52242
50,Self-emp-inc,209642
32,Private,244147
33,Self-emp-not-inc,48189
27,Self-emp-not-inc,131298
49,Self-emp-not-inc,77404
28,Private,108569
36,Private,138441
41,Private,111891
29,Private,83003
24,Private,117167
32,Private,231263
49,Private,83622
35,Private,166235
34,Local-gov,325792
57,Private,62539
20,Private,277700
24,Private,281403
43,Private,43533
27,Private,190391
38,Private,372484
38,Private,108140
20,Private,406641
26,Private,377754
37,Federal-gov,196348
50,Local-gov,24013
52,Self-emp-not-inc,217210
48,Private,202322
24,Private,29810
35,Private,44780
34,Private,142989
56,Private,116143
42,Private,245975
27,Private,446947
18,Private,173255
41,State-gov,187322
37,Federal-gov,90881
55,Self-emp-inc,124137
35,Local-gov,297322
52,Private,308764
28,Private,157262
53,Private,20438
62,Self-emp-not-inc,226546
30,Private,182771
33,Private,222654
28,Private,119287
19,?,383715
42,Private,163003
44,Private,205051
50,Local-gov,172175
18,Private,79443
57,?,334585
49,Private,87928
28,Local-gov,401886
21,Private,197583
25,Private,364631
49,Private,173115
26,State-gov,294400
20,State-gov,199884
37,Private,149898
25,Private,80220
52,Private,35305
22,Private,148187
30,Private,144949
42,Self-emp-not-inc,140915
19,Private,168294
26,Local-gov,213451
37,Self-emp-not-inc,29054
29,Private,40083
54,Private,421561
35,?,327120
25,Local-gov,249214
31,Private,227446
31,Federal-gov,139455
56,Self-emp-not-inc,254711
43,Private,37402
39,Private,305597
46,Private,207733
41,Private,187336
39,Private,167140
36,Private,107302
24,Private,214542
22,Federal-gov,209131
33,Private,165235
32,Private,62374
49,?,31478
18,Private,141626
49,Private,218357
32,Private,73585
40,Private,59916
52,Federal-gov,302661
35,Private,124483
38,Private,183279
24,State-gov,38151
67,Private,192995
71,Private,149950
48,Self-emp-not-inc,167918
35,Self-emp-not-inc,381931
40,Private,799281
32,Private,186269
61,Self-emp-not-inc,215591
35,?,224466
37,Private,202683
48,Private,246367
35,Private,206253
29,Private,334277
55,Self-emp-inc,182273
37,Local-gov,593246
21,Private,197997
52,Private,180195
20,Private,173851
56,Self-emp-not-inc,162130
18,Private,115815
81,?,106765
41,Private,347890
54,Private,185407
26,Private,110103
36,Federal-gov,233955
58,Private,81038
24,Private,440138
37,Private,86308
35,Private,267798
40,Private,205706
23,Private,46561
27,Private,150958
33,Private,160216
85,Private,98611
37,Private,390243
33,Private,33117
33,Private,111567
55,Self-emp-not-inc,248841
17,Private,108273
50,?,23780
30,Private,151001
22,Private,199419
34,Private,226883
29,Private,568490
32,Private,72591
47,Federal-gov,53498
36,Local-gov,322770
70,Local-gov,334666
37,Private,269323
20,Private,284317
41,Private,35166
22,Private,289579
28,Private,376302
67,Private,100718
32,Private,312667
34,Private,189759
22,Private,147397
22,State-gov,201569
76,?,173542
40,Private,247245
35,Private,79050
36,Private,192704
24,Private,119329
33,Self-emp-not-inc,188246
38,Private,205359
41,Self-emp-inc,151089
28,Private,192200
41,Private,806552
26,Private,160261
59,Self-emp-inc,103948
47,Federal-gov,98726
60,Self-emp-not-inc,122314
46,Private,187666
30,Private,26543
24,Private,107882
43,Private,55395
47,Private,186935
30,Local-gov,27051
21,Private,169699
63,Private,188999
38,Private,240467
31,Private,113838
53,Private,149784
47,State-gov,187087
30,Private,121142
39,Private,181661
23,Private,50953
40,Local-gov,138634
41,Private,163287
37,Private,123361
33,Private,186824
61,State-gov,186451
25,Private,122175
28,State-gov,445824
38,Private,149771
18,Private,171088
42,Private,52849
17,?,110998
38,Private,33105
68,Private,144056
38,Private,150601
33,Private,326104
35,Private,155611
46,Private,155933
34,Private,55176
19,State-gov,536725
32,Private,309513
21,Private,149809
28,Private,239130
35,Self-emp-inc,340110
53,Local-gov,205005
45,Private,38950
40,Self-emp-not-inc,211518
23,Private,203139
56,Private,208451
31,Private,272856
32,Private,19447
42,Local-gov,267252
27,Private,134048
30,Private,156464
64,Private,137135
46,Self-emp-not-inc,315984
44,Private,317535
28,Local-gov,168065
28,Private,108706
31,Private,284703
42,Private,121055
19,Federal-gov,215891
35,Private,100375
25,Private,272167
47,State-gov,61062
40,State-gov,243664
28,Private,27044
44,Self-emp-not-inc,55844
49,Private,186009
19,Private,135066
38,Private,167440
88,Private,30102
54,Private,343333
34,Private,117779
28,Private,271466
