sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;37;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;43;Black;spouse not present;Graduate;United-States;Federal-gov;Technical;>50K
Female;20;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;47;White;spouse present;Professional Education;United-States;Private;Technical;>50K
Male;36;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;41;White;spouse present;High School;United-States;Private;Other;>50K
Male;67;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;38;Black;spouse not present;Undergraduate;Dominican-Republic;Private;Technical;<=50K
Male;47;Black;spouse not present;Graduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;39;White;spouse present;Professional Education;United-States;Private;Technical;<=50K
Male;36;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;24;Black;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;50;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Female;21;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;21;White;spouse not present;High School;Mexico;Private;Other;<=50K
Male;40;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;19;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;38;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;34;White;spouse present;Professional Education;United-States;Private;Technical;<=50K
Male;44;White;spouse not present;Undergraduate;United-States;Local-gov;Nontechnical;<=50K
Female;20;White;spouse not present;Professional Education;United-States;Private;Nontechnical;<=50K
Male;44;White;spouse not present;High School;England;Private;Nontechnical;>50K
Female;49;White;spouse not present;High School;United-States;Local-gov;Other;<=50K
Male;45;White;spouse present;Professional Education;United-States;Self-emp-inc;Technical;>50K
Male;24;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;34;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;58;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;>50K
Male;39;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;22;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;38;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;32;White;spouse present;Professional Education;United-States;Federal-gov;Technical;>50K
Male;45;White;spouse not present;High School;United-States;State-gov;Other;<=50K
Male;23;Black;spouse present;High School;United-States;Private;Technical;<=50K
Male;35;White;spouse present;Professional Education;United-States;Private;Technical;<=50K
Male;52;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;55;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;23;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;22;Amer-Indian-Eskimo;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;27;White;spouse present;High School;United-States;Private;Other;<=50K
Female;24;White;spouse not present;Professional Education;United-States;Private;Other;<=50K
Male;21;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;49;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;32;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;64;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;37;White;spouse not present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;61;White;spouse not present;High School;Guatemala;Private;Technical;<=50K
Female;44;White;spouse present;High School;United-States;Private;Technical;>50K
Male;53;White;spouse present;High School;United-States;Private;Technical;>50K
Male;43;White;spouse not present;Graduate;United-States;Private;Technical;>50K
Male;60;White;spouse present;Graduate;United-States;State-gov;Technical;>50K
Female;23;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;25;White;spouse present;Graduate;Mexico;Private;Technical;<=50K
Female;29;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;51;White;spouse not present;Undergraduate;England;Private;Technical;<=50K
Male;47;White;spouse not present;Primary School;Mexico;Private;Other;<=50K
Female;20;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
*;25;*;*;*;*;*;*;*
Male;27;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;23;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;18;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;23;White;spouse present;High School;United-States;Private;Other;<=50K
Male;59;White;spouse not present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;46;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;46;Black;spouse present;Graduate;United-States;Local-gov;Technical;>50K
Female;36;White;spouse not present;High School;United-States;Local-gov;Other;<=50K
Female;44;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;17;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;27;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;32;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;53;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;22;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;30;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Male;47;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;<=50K
Male;68;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Male;39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Female;22;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;20;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
*;21;*;*;*;*;*;*;*
Male;30;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;25;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;23;White;spouse not present;High School;United-States;State-gov;Other;<=50K
Male;40;White;spouse present;Undergraduate;United-States;State-gov;Technical;<=50K
Male;26;Asian-Pac-Islander;spouse not present;High School;United-States;Federal-gov;Other;<=50K
Male;57;White;spouse present;Professional Education;United-States;Self-emp-not-inc;Technical;>50K
Male;36;White;spouse present;Professional Education;United-States;Private;Nontechnical;>50K
Male;49;White;spouse not present;Undergraduate;United-States;State-gov;Technical;<=50K
Male;58;White;spouse present;High School;United-States;Private;Technical;>50K
Male;32;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;59;White;spouse present;High School;United-States;Private;Other;>50K
Female;42;White;spouse not present;Undergraduate;United-States;State-gov;Other;<=50K
Male;37;Asian-Pac-Islander;spouse present;Undergraduate;Iran;Private;Nontechnical;<=50K
Male;40;White;spouse present;Professional Education;United-States;Private;Technical;>50K
Male;47;White;spouse present;High School;United-States;Private;Other;<=50K
Male;56;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;30;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;42;Black;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;21;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;21;White;spouse not present;High School;Dominican-Republic;Private;Technical;<=50K
Female;47;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;22;White;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Other;<=50K
Female;35;White;spouse not present;Professional Education;United-States;Private;Other;>50K
Female;41;Black;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;43;White;spouse present;Undergraduate;United-States;Federal-gov;Nontechnical;<=50K
Male;60;White;spouse present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;73;White;spouse present;High School;United-States;Private;Nontechnical;>50K
*;90;*;*;*;*;*;*;*
Male;62;White;spouse present;High School;United-States;Federal-gov;Other;<=50K
Male;28;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;45;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;19;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;30;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;19;Black;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;23;Black;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;22;White;spouse not present;Undergraduate;United-States;Federal-gov;Technical;<=50K
Female;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;45;Asian-Pac-Islander;spouse not present;Professional Education;Philippines;Federal-gov;Other;<=50K
Female;26;Black;spouse not present;High School;United-States;Local-gov;Other;<=50K
Male;42;White;spouse present;High School;United-States;Local-gov;Nontechnical;>50K
Male;62;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;61;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;34;Amer-Indian-Eskimo;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;22;White;spouse not present;High School;United-States;Local-gov;Other;<=50K
Male;56;White;spouse present;Graduate;United-States;Private;Technical;>50K
Male;32;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;26;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;32;Black;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;58;White;spouse not present;Professional Education;United-States;Private;Other;<=50K
Female;25;White;spouse present;Professional Education;United-States;Self-emp-not-inc;Other;>50K
Female;23;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;23;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;54;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Female;28;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;35;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;30;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;23;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;42;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;72;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;21;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;37;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;54;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;58;White;spouse not present;Graduate;United-States;Private;Other;<=50K
Male;32;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;65;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;65;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;33;White;spouse not present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;35;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;27;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;34;Black;spouse not present;High School;United-States;State-gov;Other;<=50K
Male;53;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;23;White;spouse present;High School;Portugal;Private;Technical;<=50K
*;43;*;*;*;*;*;*;*
Male;58;White;spouse present;Professional Education;United-States;Private;Nontechnical;<=50K
Male;38;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;26;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;60;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;28;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;33;White;spouse not present;High School;United-States;Federal-gov;Other;<=50K
Male;29;White;spouse present;Undergraduate;United-States;Local-gov;Other;<=50K
Female;54;White;spouse not present;Graduate;United-States;State-gov;Nontechnical;>50K
Male;41;White;spouse present;High School;United-States;Private;Other;<=50K
Male;63;White;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;31;White;spouse present;High School;United-States;Private;Other;<=50K
Female;23;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;41;White;spouse present;Professional Education;United-States;Private;Technical;>50K
Male;51;White;spouse present;High School;United-States;Private;Other;>50K
Male;59;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;23;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;24;Black;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
*;67;*;*;*;*;*;*;*
Male;47;White;spouse present;Undergraduate;United-States;Local-gov;Technical;>50K
Male;21;White;spouse not present;High School;Guatemala;Private;Technical;<=50K
Male;38;White;spouse present;High School;United-States;Private;Other;<=50K
Female;55;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;39;White;spouse not present;Graduate;United-States;Private;Technical;<=50K
*;24;*;*;*;*;*;*;*
*;24;*;*;*;*;*;*;*
Male;38;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;32;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;63;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Female;18;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;36;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;41;Black;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;57;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;48;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;44;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;25;Asian-Pac-Islander;spouse not present;Undergraduate;China;Private;Nontechnical;<=50K
Male;48;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Female;20;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;74;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;44;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;26;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;54;White;spouse present;High School;United-States;Local-gov;Other;<=50K
Male;39;White;spouse present;High School;United-States;Private;Nontechnical;>50K
Female;38;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;18;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;24;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
*;19;*;*;*;*;*;*;*
Male;28;White;spouse present;High School;United-States;Private;Technical;<=50K
*;28;*;*;*;*;*;*;*
Male;49;White;spouse present;High School;United-States;Local-gov;Technical;<=50K
Male;50;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Female;63;Black;spouse not present;High School;Haiti;Private;Technical;<=50K
Male;58;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Female;68;White;spouse not present;High School;United-States;Self-emp-inc;Other;<=50K
*;41;*;*;*;*;*;*;*
Male;27;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;24;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;50;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;47;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;54;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;28;Asian-Pac-Islander;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;26;White;spouse not present;Graduate;United-States;State-gov;Technical;<=50K
Male;35;White;spouse not present;Undergraduate;United-States;State-gov;Nontechnical;<=50K
Male;48;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Female;50;White;spouse present;Professional Education;United-States;Private;Nontechnical;<=50K
Female;39;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;46;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;41;Black;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;24;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;57;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;32;White;spouse not present;High School;Columbia;Private;Nontechnical;<=50K
Male;41;Black;spouse present;Professional Education;India;Private;Nontechnical;>50K
Male;55;White;spouse present;High School;United-States;Private;Technical;>50K
Female;69;Black;spouse not present;High School;United-States;Private;Technical;<=50K
Female;22;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;45;White;spouse present;High School;United-States;Private;Other;<=50K
Male;33;Black;spouse not present;High School;United-States;Private;Other;<=50K
Female;57;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;38;Asian-Pac-Islander;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Male;40;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;48;White;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;38;Black;spouse not present;Undergraduate;United-States;Local-gov;Nontechnical;<=50K
Female;26;White;spouse not present;Undergraduate;United-States;State-gov;Technical;<=50K
Male;24;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;35;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;37;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;42;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;37;White;spouse present;High School;United-States;Private;Other;>50K
Female;37;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;22;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;24;White;spouse not present;High School;Germany;Private;Other;<=50K
Male;45;White;spouse present;Undergraduate;United-States;Local-gov;Other;>50K
Male;29;White;spouse not present;High School;United-States;Self-emp-not-inc;Technical;>50K
Female;23;Black;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;24;White;spouse not present;Undergraduate;United-States;Federal-gov;Nontechnical;<=50K
Female;25;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Female;58;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;28;White;spouse not present;Professional Education;United-States;Self-emp-inc;Nontechnical;<=50K
Female;58;White;spouse not present;High School;United-States;Private;Nontechnical;>50K
Male;18;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;59;White;spouse present;High School;Puerto-Rico;Private;Other;<=50K
Female;39;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;53;White;spouse present;Undergraduate;United-States;Self-emp-inc;Nontechnical;>50K
Female;54;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Male;51;White;spouse present;High School;United-States;Private;Other;>50K
Male;59;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
Male;42;White;spouse not present;High School;United-States;State-gov;Other;>50K
Female;36;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Female;37;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;32;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;38;White;spouse present;High School;United-States;Self-emp-not-inc;Technical;<=50K
Female;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;55;White;spouse not present;Undergraduate;United-States;Local-gov;Technical;<=50K
Male;30;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;27;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;44;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;32;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Female;60;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;28;Asian-Pac-Islander;spouse not present;High School;Cambodia;Private;Technical;<=50K
Male;44;White;spouse present;High School;Mexico;Private;Nontechnical;<=50K
Male;29;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;57;White;spouse present;High School;United-States;State-gov;Technical;<=50K
Male;41;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;34;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Female;44;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;44;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;57;White;spouse present;Primary School;United-States;Private;Nontechnical;<=50K
Male;37;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;35;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;27;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;41;White;spouse present;Undergraduate;United-States;State-gov;Other;>50K
Male;37;White;spouse present;Graduate;United-States;Self-emp-not-inc;Technical;<=50K
Male;18;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;24;White;spouse not present;High School;United-States;State-gov;Technical;<=50K
Female;53;White;spouse present;High School;United-States;Private;Other;<=50K
Male;40;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;54;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;22;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;44;Black;spouse not present;High School;United-States;Private;Other;<=50K
Female;43;White;spouse not present;Undergraduate;Iran;Private;Nontechnical;<=50K
Female;58;White;spouse present;Undergraduate;United-States;State-gov;Technical;>50K
Female;59;White;spouse present;Undergraduate;United-States;Local-gov;Technical;>50K
Male;31;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;35;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;17;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;45;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;40;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;35;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;25;White;spouse not present;Undergraduate;United-States;Federal-gov;Technical;<=50K
Male;58;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;23;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Female;32;White;spouse not present;Undergraduate;United-States;State-gov;Technical;<=50K
Male;48;White;spouse present;Professional Education;United-States;Private;Other;<=50K
Male;41;White;spouse present;Undergraduate;Germany;Private;Nontechnical;<=50K
Male;43;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;18;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;24;White;spouse not present;Undergraduate;United-States;Federal-gov;Other;<=50K
Female;58;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;54;White;spouse present;Graduate;United-States;Private;Technical;>50K
Male;60;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;28;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;41;White;spouse present;High School;United-States;Private;Other;>50K
Male;27;Black;spouse not present;Undergraduate;Jamaica;State-gov;Other;<=50K
Female;30;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
*;63;*;*;*;*;*;*;*
Male;33;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;34;White;spouse present;High School;United-States;Private;Other;<=50K
Male;51;White;spouse present;High School;United-States;Private;Other;<=50K
Male;21;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;50;White;spouse present;High School;United-States;Private;Technical;>50K
Male;43;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;27;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;17;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;47;Black;spouse not present;Professional Education;United-States;Private;Other;<=50K
Female;25;Black;spouse not present;Undergraduate;United-States;Local-gov;Other;<=50K
Female;71;White;spouse not present;Graduate;United-States;Private;Other;<=50K
Female;21;Black;spouse not present;High School;United-States;Private;Technical;<=50K
Male;48;White;spouse present;Professional Education;United-States;Private;Technical;<=50K
Female;57;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;58;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Other;>50K
Female;34;Other;spouse present;High School;Columbia;Private;Technical;<=50K
Male;40;White;spouse not present;Graduate;United-States;Federal-gov;Technical;<=50K
Male;28;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;42;White;spouse present;Graduate;Ecuador;Private;Nontechnical;<=50K
Female;41;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Female;28;White;spouse not present;High School;United-States;Self-emp-inc;Other;<=50K
Female;40;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;23;Asian-Pac-Islander;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;39;White;spouse not present;Graduate;United-States;Private;Nontechnical;>50K
Male;39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;45;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;50;White;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;33;White;spouse present;High School;United-States;Private;Other;<=50K
Female;34;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;55;White;spouse present;High School;United-States;Private;Other;<=50K
Female;62;White;spouse not present;High School;United-States;Federal-gov;Other;<=50K
Male;31;White;spouse present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;35;White;spouse present;High School;United-States;Self-emp-not-inc;Technical;<=50K
Male;30;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;57;White;spouse present;Undergraduate;United-States;Self-emp-inc;Nontechnical;>50K
Male;50;Black;spouse present;High School;United-States;Private;Nontechnical;>50K
Male;51;White;spouse present;High School;United-States;Private;Other;<=50K
Male;47;White;spouse present;High School;United-States;Private;Nontechnical;>50K
Male;37;White;spouse not present;Undergraduate;United-States;Private;Technical;>50K
Male;58;White;spouse present;High School;Mexico;Private;Other;<=50K
Female;39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;34;White;spouse not present;Undergraduate;England;Private;Technical;>50K
Female;45;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;42;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;40;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Male;39;White;spouse present;Professional Education;United-States;Self-emp-not-inc;Technical;>50K
Male;36;White;spouse present;Graduate;United-States;Private;Technical;>50K
Female;56;Amer-Indian-Eskimo;spouse not present;High School;United-States;Private;Other;<=50K
Male;37;Black;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;60;White;spouse present;High School;United-States;Local-gov;Other;<=50K
Male;56;White;spouse present;High School;United-States;Private;Technical;>50K
Male;51;Amer-Indian-Eskimo;spouse present;High School;United-States;Private;Nontechnical;<=50K
Female;34;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;19;Black;spouse not present;High School;United-States;Private;Other;<=50K
Female;37;Black;spouse not present;High School;United-States;Federal-gov;Nontechnical;<=50K
Male;58;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;33;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;36;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;26;Asian-Pac-Islander;spouse not present;Undergraduate;Philippines;Private;Technical;<=50K
Female;22;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Male;32;White;spouse not present;Graduate;United-States;Private;Other;<=50K
Male;17;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;68;Amer-Indian-Eskimo;spouse not present;High School;United-States;Private;Other;<=50K
Male;70;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;30;White;spouse not present;High School;United-States;Private;Other;<=50K
*;19;*;*;*;*;*;*;*
Male;51;White;spouse present;High School;United-States;Private;Technical;<=50K
*;19;*;*;*;*;*;*;*
Male;47;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;41;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;36;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;30;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;26;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;41;White;spouse not present;Undergraduate;United-States;Local-gov;Technical;<=50K
Male;25;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;62;White;spouse present;High School;United-States;Private;Other;<=50K
Male;23;White;spouse not present;Graduate;United-States;Private;Technical;<=50K
Male;25;Amer-Indian-Eskimo;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;30;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;48;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;20;Other;spouse not present;High School;Mexico;Private;Other;<=50K
Female;51;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
